Words,Frequency
Argas,5
keiransi,1
Venzal,1
neghmei,1
Kohls,1
Hoogstraal;,1
amblus,1
Chamberlin;,1
Otobius,1
megnini,1
parvitarsum,1
Neumann;,5
tigrinum,1
Koch;,4
Ixodes,5
auritulus,1
Kohls;,2
cornuae,1
"Arthur,",1
sigelos,1
"Keirans,",1
Clifford,1
Corwin;,1
stilesi,1
uriae,2
White;,1
Rhipicephalus,2
sanguineus,2
Koch.,1
endemic:,1
miniatus,1
spheniscus,1
"Hoogstraal,",1
"Wassef,",1
Hays,1
Keirans;,1
abrocomae,1
Lahille;,1
neuquenensis,1
Ringuelet;,1
pararicinus,1
Keirans,1
Clifford.,1
Doubtfully,1
reflexus,1
Fabricius;,1
talaje,1
Exotic:,1
argentinae,1
latum,1
(=Boophilus),1
microplus,1
(Canestrini).,1
Erroneously,1
Chile:,1
americanum,1
(Linnaeus);,2
maculatum,1
conepati,1
Cooley,1
frontalis,1
(Panzer);,1
ricinus,1
Margaropus,1
winthemi,1
Karsch.,1
Nomina,1
nuda:,1
reticulatus,1
Gervais;,1
inflatum,1
lagotis,1
Gervais.,1
Hosts,1
records),1
"neghmei,",1
"amblus,",1
"megnini,",1
injury,2
Zoogeographic,1
Clusiaceae,1
"limited,",3
phytochemistry,1
"Hypericum,",1
defenses,1
phytochemical,2
"irazuense,",1
Talamanca,1
"Lastly,",1
interesting,8
given.',4
ingestion,3
ateline,2
primates:,1
woolly,20
"monkeys,",9
Lagothrix,4
lagothricha;,1
belzebuth;,1
"howler,",1
Alouatta,12
seniculus,3
latency,2
Tinigua,4
feces,2
washed,1
trials.,1
germinated,2
monkey,6
"do,",3
howlers,3
gut,3
swallow,1
"difficult,",3
inappropriate,1
"substrates,",1
effectiveness.',2
galaxioid,2
"dominant,",2
"Tasmania,",1
"Caledonia,",2
Lord,1
Howe,1
"Chatham,",1
Auckland,2
Campbell,1
"(Chile,",1
Falkland,1
Zealand.,3
Lepidogalaxiidae,1
Retropinnidae,1
Galaxiidae,1
crisis,3
"reasons,",2
enduring,1
pervasive,2
acclimatisation,1
salmonid,1
cool-temperate,1
rainbow,1
trout.,1
trout,1
"galaxioids,",1
"Galaxiidae,",1
complexly,1
"places,",1
centrarchids,1
cichlids,1
translocation,3
galaxioids,3
salmonids,1
"co-occur,",1
"predation,",2
displacement.,1
known.',1
'Dissemination,1
1-dimensional,1
equal,6
starting,4
immigrants.,1
"U.S.A.,",1
"phaseolin,",1
confirming,1
U.S.A.,2
"immigrants,",1
sounder,1
"prediction,",1
typologies,1
"comparable,",1
geographically-based,1
ingredients,1
phylogenesis,2
functioning.,2
sequential,2
non-contiguous,1
entailing,1
matching,2
analogues.,1
complements,3
really,2
Guayana,1
Highland,1
'BackgroundOil,1
Chagas,11
Rhodnius,22
prolixus.,2
"fact,",4
Trypanosoma,10
cruzi,27
prolixus,10
oil,12
(Elaeis,1
guineensis),1
meals,8
Attalea,4
butyracea.MethodsRhodnius,1
nymphs,3
butyracea,6
guineensis,1
"Tauramena,",1
"Casanare,",1
Vector,1
amplifying,1
sequencing,8
vertebrate-specific,1
12S,1
fragment.ResultsEighteen,1
(Sus,1
scrofa),1
house,3
mouse,1
(Mus,1
musculus),1
opossum,2
(Didelphis,1
marsupialis).,1
Individual,2
bugs,8
competent,1
.ConclusionsOil,1
meal,5
interface.',2
'Logging,1
extinct.,1
Siberut,4
macaque,2
(Macaca,1
"siberu),",1
Sumatra.,1
siberu,2
nemestrina,1
"mainland,",3
"semi-terrestrial,",1
"(75-76%),",1
traveling,2
macaques,1
"D=0.97),",1
rattan,2
Malesia,1
Macaca,1
periods).,1
"macaques,",1
IUCN-listed,1
(Category,1
Vulnerable),1
Braun-Blanquet,2
(1964),1
Mt.,2
"(trees,",1
herbs),1
zonation,4
uni-dimensionally,1
strata.,2
structurally,1
multilayered,1
(pH);,1
(influenced,1
condensation,2
belts),1
upslope).,1
continuity,1
clarity,1
Africa.',1
1.,2
tapirs,2
terrestris),2
2.,2
"moonlight,",1
sand,7
"2006,",2
enclosure,1
vegetation-covered,1
traps.,2
Tapir,1
nocturnal-crepuscular,1
activity;,1
cathemeral,1
Covered,1
Activity,1
Moonlight,1
"more,",2
open-area,1
covered-area.',1
'Year-round,1
fig,6
"short-living,",1
Agaonid,1
study:,1
Are,2
phenologies,2
climate?,2
Does,3
Ficus,3
citrifolia,2
ripe,4
figs,1
round?,1
Is,1
"And,",1
independent?,1
summarized,4
follows:,3
months;,3
asynchronous,1
initiations,1
full-leaf,1
canopy;,1
Fig,1
Ripe,1
"figs,",1
'All,2
Carludovica,2
palmata,3
roof,2
thatching.,1
Fibers,1
petiole,2
baskets,1
timbers.,1
"Shuar,",1
Achuar,1
Quichua,1
petiole.,1
unopened,1
edible.,1
hearts.,1
alluvial,2
fields.,6
intentionally,2
crafts,1
rival,1
hat,2
industry.',1
'Beta,1
quantifies,1
expectations.,2
Fish,2
2003,2
(turnover,1
nestedness),1
unchanged,1
randomness.,1
Temporal,1
Past,2
homogenized,1
habitat-generalist,1
loss.',1
'According,2
crustal,3
Neotectonic,3
acceleration,2
magmatism.,1
shortening,3
crust.,2
mantle,4
lithosphere,5
plume,5
lithosphere.,1
viscosity,2
asthenosphere,3
Pa,2
s),1
1016,1
s).,1
eroded,3
material.,2
infiltration,3
volatiles,3
material.',1
(ChMZ).,1
(med-region),1
"med-regions,",1
ChMZ,3
"infrequently,",1
fragmented.,1
"ChMZ,",1
Existing,1
primitive,3
issues.,2
med-region,1
urgently,1
"med-region,",1
country.',1
osteological,1
collagen,1
apatite,1
taking,5
interpretative,1
baseline.,1
"hunter-gatherers,",1
"horticulturalists,",1
agriculturalists,1
"bivariate,",1
"regressional,",1
BP),4
C3,3
vegetal,3
important.,1
counterparts,2
intake.,1
C3/C4,1
"diets,",1
maize),1
(last,2
adopted,2
C3-C4,1
health.',1
cocoa,22
Crinipellis,2
"(Agaricales),",1
front.,1
Classical,1
suspected,8
gileri),1
"pathogens,",2
"roreri,",1
frosty,1
pod,4
"rot,",1
mesic,3
north-west,1
endophytes,3
mycoparasites,2
pathogen;,1
"laboratory,",1
biocontrol,6
Endophytes,1
boles,1
"pods,",1
anamorphs,1
Hypocreales,1
"Acremonium,",1
"Clonostachys,",1
Trichoderma,2
"Verticillium,",1
basidiomycetes,1
Agaricales,1
Polyporales.,1
endophytic,1
"tested,",1
inoculated,1
asymptomatic,1
seedlings.,1
Twenty-eight,1
mycoparasitic,1
diseased,2
pods,1
roreri,2
pre-colonised,1
plate,7
method.,3
Consistently,1
mycoparasitism,1
pseudostroma,1
Clonostachys,1
'Paul,1
Colinvaux,2
student,2
Miriam,1
Steinitz-Kannan,2
limnology,1
1960s,1
1970s.,1
Fifty,2
"later,",1
"collaborators,",1
"Amazonian,",2
"paleolimnology,",1
physical/chemical,1
"parameters,",2
"explorers,",1
"Velasco,",1
Alexander,1
"Humboldt,",3
Charles,4
Darwin.,1
Steinitz-Kannan.,1
Dean,1
Jacobsen,1
limnologic,3
macroinvertebrates,3
"2000s,",1
Gunkel,1
"2010s,",1
Willem,1
Van,1
Colen,1
colleagues,1
Azuay,1
Imbabura,1
provinces.,1
Instituto,2
Ecuatoriano,1
"has,",1
Antarctic,10
Greenwich,1
Island.,2
Going,1
"forward,",1
"initiative,",1
inspiring,2
renaissance,1
impacts.',1
"myriad,",1
well-documented,1
pollen-limitation.,1
"recruitment,",2
spiral,1
kilometres,1
outcome,5
challenge.',2
landcover,2
"heterogeneity,",2
mesoscale,3
53%,2
plausible,4
Turnover,1
gradient.',2
'Evidence,1
checkerboard,1
associations.,2
flock,2
human-modified,3
(Lepidocolaptes,1
angustirostris),1
is:,2
squamatus);,1
joining,2
woodcreeper;,1
flocking;,1
engaging,2
aggressive,3
encounters,1
excluding,1
landscape.',4
surveillance,5
programme,4
influenza,1
black-bellied,1
whistling,1
(Dendrocygna,1
autumnalis),1
"sp.,",5
macrogametocytes,1
diameter),1
"vacuoles,",1
haemoproteids.,1
named,2
(Parahaemoproteus),1
macrovacuolatus,1
"gametocytes,",2
"C033,",1
Dendrocygna.,1
Passeriformes,1
Whereas,3
exclude,2
artefact,1
worthy,1
haemoproteids,1
host.',1
'Protected,1
representativeness.,1
natural-scientific,1
Amazonian;,1
(75.3%,1
area).,1
"unavailable,",1
surrogates,2
reserves:,1
(15,1
14.8%,1
area);,1
(5/10.3%);,1
(46/27.3%);,1
(21/22.9%).,1
reliable:,1
inadequate;,1
controversial;,2
undocumented.,1
safely,1
"situation,",3
transparency,1
dialogue,2
sensing.',1
'Recognition,1
referred,5
"ecotone,",1
zoonotic,5
elaboration,2
(EIDs),2
"spread,",3
vector-borne,3
infections.,2
EIDs.,1
reports.,2
ecologies,2
EIDs,4
"ecotones,",1
origination,1
EIDs.',1
'Variations,1
Woodpecker,2
orientations,1
dot-fronted,1
(Veniliornis,1
"frontalis,",1
Picidae),1
non-external,1
uncovered,1
"Northwest,",1
(protected,1
cavities),1
get,4
"microhabitat,",1
rainfall;,1
(unprotected,1
cavities);,1
(protection),1
orientation.',1
"Centropogon,",1
Siphocampylus,2
"unsatisfactory,",1
smilax,1
(Bolivia),2
parallelodromous,1
extra-floral,1
nectaries.,1
Centropogon,4
dianae,1
(Peru),1
accommodated,1
infrageneric,1
"section,",2
sect.,4
"Niveopsis,",1
steinii,1
(Ecuador),1
connatilobatus,1
(Venezuela),2
arbusculiform,1
connate,2
lobes.,1
Burmeistera,1
venezuelensis,1
endemic;,1
"similarly,",1
wilburii,1
described.',2
providers,2
pay,1
(WTP),1
(WTT),1
commitment,3
users,1
(measured,1
supplied,1
forests),1
WTP,1
WTT,2
socio-economic,14
experiential,1
collective,1
action.',1
waterbodies,1
mammals.The,1
homeothermy:,1
psycho-physiological,1
homeothermy,2
production.The,1
monotremes,1
exchange.,1
discernible,1
Regulation,1
marsupial,2
order.,1
thermostatic,2
accurate.,1
nervous,2
perfection,2
homeothermy.',1
"""Major",1
delineated,1
(MTNPA),1
categories.,1
MTNPA,2
442,1
Category,2
minimal,4
"10,000",2
listed.,2
devoted,4
Summaries,1
realm,1
lacunae.,1
"reserves.""",1
Orchid,2
fanciful,1
orchids.,2
Almost,2
asymbiotic,2
germination.,1
Seedlings,1
illustrated,3
1804.,1
"1824,",1
requirement,3
mycorrhiza,1
1899.,1
1921.,1
media,3
B,2
"formulated,",1
hybridization,9
Hybrids,1
growers,1
imagined,2
Prof.,1
Georges,1
Morel,2
sole,3
discoverer,1
micropropagation,2
shoot,4
1960.,2
vitro,4
propagation,3
Dr.,1
Gavino,1
Rotor,1
1949.,1
Hans,1
Thomale,1
1956.,1
tips,1
traces,2
"additives,",1
peculiarities,2
(agitated,1
"cultures,",2
coconut,1
"pulp,",2
patent,1
empty,2
claim),1
micropropagation.,1
outlined,2
phytohormones.',1
BMC,1
Ecology,5
145,2
showcasing,1
beauty,1
"editorial,",1
showcase,1
winning,5
"images,",3
guest,3
"judge,",1
Professor,1
Zhigang,1
Jiang,1
Zoology,1
Chinese,3
Academy,3
"Sciences,",1
editorial,2
board.,1
Enjoy!',1
gaining,1
Malpigiacea,1
chameleon,2
floating,4
Malpigiaceae,2
Eocene.,2
pantropic,1
Not,3
latest,6
chameleons,4
long-distances,1
Studying,1
pandemics.,1
necessary.',1
temporally,2
California.,1
high-quality,1
"refueling,",1
intruders,1
"dominance,",1
sex-,1
age-related,1
experience.,2
'Species-area,1
supported:,1
"relationship,",1
non-zero,1
"turnover,",1
variance-mean,1
rejected:,1
equivocal:,1
same.,1
Gilbert,1
(1980),1
validate,2
islands.',1
'Nomenclatural,1
Challengers,1
Linnaean,3
nomenclature,3
"PhyloCode,",1
rules,9
govern,2
systematists,1
Monographs,1
vehicles,1
communicating,1
foundation,1
based.,1
conveyed,1
monographs,1
arena,1
"educators,",1
"agronomists,",1
"ecologists,",1
"conservationists,",1
amateur,1
"naturalists,",1
"lawmakers,",1
monographic,2
facilitate.,1
Conversion,1
far-reaching,1
"disciplines,",2
society.,3
difficulties,5
PhyloCode,2
welcome,1
nomenclatural,3
prepared,4
communicate,1
'Knowing,1
"effectively,",1
felids,3
(Leopardus,1
"pardalis,",2
"Leoparduswiedii,",1
Lynx,1
Puma,1
yagouaroundi).,1
"topographic,",4
drivers.,1
473,1
(171,1
"wiedii,",1
76,1
yagouaroundi),1
formula,1
"average,",2
"included,",4
predominates.,1
pardalis,1
34.3%,1
(14.3%).,1
'Field,1
thePassiflora,1
vitifolia,1
inundated,1
non-inundated,3
lateritic,2
fourth,4
"variety,",1
species:P.,1
involucrata.,1
emphasized.',2
'BackgroundTo,1
species.ResultsInterspecific,1
Heliconius,7
Eueides,1
(Lepidoptera:,3
Nymphalidae),1
wild:,1
Heliconiina,1
employed.,1
per-individual,1
well-studied,3
hybridizing,3
(Heliconius,1
erato,1
"himera),",1
phenotypically,1
sympatry,4
0.05%,1
exponential,2
"collections,",1
"""exponential",1
"law""",1
prokaryotes.ConclusionHybridization,1
phenomenon;,1
backcrossing,1
backcrosses,1
"insectaries,",1
"likely,",1
alleles,9
exchanged,1
"sympatric,",2
"heurippa,",1
Introgression,1
races,10
coexist,2
continuum,2
concurs,1
"sudden,",1
requiring,2
punctuated,1
allopatry.,1
qualitatively,3
"races,",3
"""real""",1
"concept,",1
stably,1
"sympatry,",1
characteristics.',1
"Netherlands,",2
humankind,1
Dutch,2
into:,1
potentials,3
(meta),1
(iv),2
(v),2
(vi),1
"gases,",1
input,14
scenarios.',2
'Mexican,1
humidconditions,1
3000m.,1
continuousfoggy,1
situations.,4
quantitativelyimportant,1
Detailed,2
studiescomprising,1
altidudinaldistribution,1
preferential,2
previouslyconducted.,1
recognise,2
preferentialgenera,1
quantitativelythe,1
adatabase,1
995,1
sixgenera,1
chosen,2
characteristics.,7
"wereClethra,",1
"Magnolia,",1
"Meliosma,",1
"Styrax,",1
"Symplocos,",1
andTernstroemia.,1
atover,1
ofthese,1
1853,1
confidenceinterval).,1
optimally,2
between1250,1
2450,1
bestdistributed,1
Mesoamericana,1
chiefly,1
theimportance,1
'Agricultural,1
drives,1
Bees,1
simplified,2
Mountainous,1
agroecosystems,2
underexplored.,1
tribe,5
"Anolaima,",1
seventeen,1
"Trigona,",1
constructions,1
refuges,3
unshaded,1
agroecosystems.',1
pristine,2
"betuloides,",2
fluxes,3
bulk,6
throughfall,15
stemflow,10
percolation,2
measured.,5
calculate,3
budgets.,2
1999,4
till,2
(86%,2
incident,2
14%,3
"water),",2
intercepted,3
16%.,2
amounted,5
Bulk,4
inorganic,5
(DIN),2
(DON),2
Occult,2
ammonium,2
converted,4
nitrate,2
lichens.,2
floor,8
NO-3,1
NH+4,1
rooting,2
immobilization,2
microflora.,2
foliar,3
leaching,4
cations,4
"(K+,",2
"Ca2+,",5
Mg2+),2
budget,3
input.,3
Calculated,2
occult,3
(about,3
25%).,2
Foliar,2
"K+,",4
Mg2+,2
"45%,",2
"basis,",3
"Na+,",2
Ca2+,3
Mg2+.',2
pathway,1
twentieth,10
upgrade,1
exotics,1
supposedly,1
merit.,1
ignored.,2
Later,1
breeds.,2
irreplaceable,1
unacknowledged,1
unseen,1
engineered,1
origin),1
stock.,2
unconventional,1
(41,1
canopy-soil-atmosphere,1
input-output,1
8121,1
9527,1
mm.,1
3.6,1
8.2,1
(clouds,1
fog),1
(bulk,1
(0.9,1
(5.2,1
(3.2,1
DIN,1
5.6,1
DON,1
'Isolated-bout,1
howler,4
(Alouatta,1
seniculus),1
(Lagothrix,7
lagotricha),1
"Macarena,",1
Macarena,1
"Parks,",1
Department,5
"Meta,",1
Continuous,2
well-habituated,1
troops,1
feces.,1
bout,1
monkeys.,5
bout.,1
Then,1
Howler,1
mother,2
tree.',1
'Geologic,1
(allopatric,1
divergence),1
(ecological,1
divergence).,1
"Anarthrophyllum,",1
Sequences,2
markers:,1
trnS-trnG,1
"Parsimony,",1
calibrations.,1
Flexible,1
monophyletic;,1
retrieved,3
"Clade,",1
Clade,4
Main,4
steppe,1
aridization;,1
Clade.,1
Vegetative,1
pollinator-related,1
Clades.,1
"conclusion,",7
alternatively,2
simultaneously.',1
"""Desertification",1
desertification,2
Productive,1
upwelling,3
.1%,1
catch.,1
man's,1
decimation.In,1
favorable,4
atmosphere,6
over-fishing,1
"explored.""",1
'Kangaroo,1
"apples,",1
subgenus,10
"Archaesolanum,",1
Solanum.,1
"phylogeny,",2
Archaesolanum.,1
trnT-trnL,1
"spacer,",2
trnL,1
calibrate,1
Distributional,2
kangaroo,3
apples,3
subclades,2
speciated,1
resurgence,1
Pliocene.',1
Gurupi,2
Biological,4
"Reserve,",1
"Maranhao,",2
municipalities,2
Bom,1
Jardim,1
Centro,1
Novo,1
2009,4
mist-netting,1
MacKinnon,1
nonsystematic,1
observations.,1
424,1
families;,1
nationally:,1
Psophia,1
"obscura,",2
Guaruba,1
"guarouba,",1
Pyrrhura,2
lepida,1
"lepida,",1
Pteroglossus,1
bitorquatus,1
"bitorquatus,",1
Phlegopsis,1
nigromaculata,1
Dendrocincla,1
merula,1
"badia,",1
Dendrocolaptes,1
medius.,1
internationally,2
(IUCN,1
2014):,1
Tinamus,1
"tao,",1
Penelope,1
"pileata,",1
Lophornis,1
"gouldii,",1
"amazonum,",1
Touit,1
"huetii,",1
Pionites,1
"leucogaster,",1
Pyrilia,1
vulturina,1
Lepidothrix,2
iris.,1
underscore,2
Belem,1
Amazonia.',2
Earth.,2
orogenesis,1
"Tertiary,",3
Phylogeographic,1
continentally,1
continent-wide,1
genealogical,3
broadly-distributed,1
capensis).ResultsWe,1
92,1
America).,1
Six,2
"mitochondrial,",1
Median-joining,1
lineages:,2
Dominican,3
"Republic,",2
north-western,1
Roraima,1
Paz,2
"Fuego,",1
Argentina;,1
"third,",1
American/north-western,1
two.,2
expansions.ConclusionsThe,1
overlying,1
solute,7
"inputs,",1
passes,1
Throughfall,1
inputs.,3
"SO4,",1
"K,",2
"Cl,",1
NO3,1
NH4,1
"protons,",1
"Mn,",1
orthoP,1
Fe.,1
solutes,3
terrace,3
cation,2
"plain,",1
anions.,1
antecedent,1
"stemflow,",1
temporary,1
wash,2
deposited,8
faecal,2
detritus,2
Leaching,1
"exudes,",1
evaporation,1
stemflow.,1
passing,2
"leaching,",1
litterfall,1
implying,3
cycling,5
studied.',1
"""Earth's",1
overtaken,1
proceed,2
"unchecked,",1
eliminate,2
quarter,2
science-based,3
salient,5
respects.,1
grasp,1
"consequences,",3
cite,1
questions.,2
applies,2
confront,2
challenge.,2
"Worse,",1
(due,1
funding),1
campaign,2
mount,1
broaches,1
warrant,2
"attention.""",1
'Land,1
Effects,1
Mesamphiagrion,1
laterale,1
"Selys,",1
1876,1
(agricultural,1
habitat).,2
macrophytes,8
physicochemical,7
"expectancy,",1
Cormark-Jolly-Seber,1
(CJ-S),1
expectancy,1
odonate,1
pollutants.',1
"'BackgroundWorldwide,",1
"declining,",1
endangers,1
eating,1
available.MethodsThis,1
"Guasaganda,",1
aiming,3
initiatives.Results,1
discussionThe,1
"cultivated,",1
semi-cultivated,1
9,7
"domesticated,",2
"Although,",2
Guasaganda,1
spot,2
(3.00,1
SD,2
1.45),1
(2.37,1
1.44),1
farm.ConclusionIncreasing,1
imperative,1
"foods,",1
biochemical,5
adequacy,2
diet.',1
peat,3
(PSF),1
quantities,3
waterlogged,1
slows,1
decomposition.,2
"Globally,",1
expanse,1
"peatlands,",2
Peatland,1
"flexuosa,",2
flexuosa-dominated,1
peatland,5
(GHG),1
emissions.,1
stocks.,4
tremendous,3
(Mg,1
(top,1
"400,",1
"570,",1
"Itaya,",2
"Tigre,",2
Samiria,5
"670,",1
"1160,",1
Magnesium,1
(Ca/Mg),1
undergoing,2
transitioning,2
minerotrophic,1
ombrotrophic,1
Degradation,1
Long-term,1
stocks;,1
'No,1
generation,4
body.,3
intimately,1
climate:,1
"energy,",3
constrain,2
"trade-off,",1
energy.,2
loose,2
"heat,",1
daylight.,1
"Contrary,",1
"productive,",1
optimum,3
expressions,1
apply.,2
grossly,1
civilizations,1
emerged.,1
meaningful,3
general),1
heat.',1
"'Geodiversity,",1
(diversity,1
geosphere),1
incorporates,3
Components,1
geodiversity,6
"(climate,",1
hydrology),1
herein,2
"geodiversity,",2
(overall,1
resources),1
Support,1
defined.,1
(thanks,1
sensing),1
"tool,",2
sparsely,2
distributed.',1
parasitoid,1
braconid,1
townsendi,1
Shaw,1
facultative,1
"lekking,",1
appearing,2
singly,1
"stereotypical,",1
spread-winged,1
"behaviour,",3
releasing,1
pheromone,2
combed,1
metasomal,1
exocrine,1
glands,1
wings,2
hind,1
legs.,1
Aggregated,1
posture,1
agonistic,2
"displays,",1
fighting.,1
mated,1
displaying,3
"singletons,",1
males.,2
vibrated,1
courtship,1
mounted.,1
Details,2
copulation,1
"min,",1
Without,1
"weaponry,",1
warded,1
attacks,1
assortment,1
salticid,1
spiders.,1
unsuccessful,1
salticids.,1
double,5
intrasexual,1
aposematic,14
advisory,1
defence.',1
criminological,2
looks,3
harm,1
inflicted,1
"hunters-gatherers,",1
societies.,1
victimisation,1
enlarged:,1
(future),1
non-humans,1
victims.,1
Being,2
"soy),",1
illegal.,1
(illegally),1
"""Changes",1
1991,1
1992,4
0.1,1
176,1
122,1
TWINSPAN,1
classified:,1
Secondary,3
"(ESF,",1
"(LSF,",1
"(PF,",1
96,2
Detrended,2
Correspondence,2
(DCA),2
DECORANA,1
Alpha,1
(Shannon-Wiener,1
"index,",6
others),1
ESF,1
LSF,1
PF.,1
downslope,1
sub(alpine),1
Beta,1
"regression,",2
65.9,1
"lowlands.""",1
"article,",6
148,1
conceptualised,1
(spatially,1
temporally),1
valued.,1
circumstances.,3
"decline,",1
gender,8
dependency,3
regulations/law,1
"enforcement,",1
proxy).,1
focusses,1
interdependent,1
(spatial,1
relation.',1
priority-setting,1
evaluation.,1
voucher,3
Oreosycea,1
(Moraceae).,1
Caledonia:,1
ebonies,1
Diospyros,1
Maba,1
(Ebenaceae),1
Iguanura,1
(Arecaceae).,1
differentiate,6
artifacts.,1
validation,2
putting,1
outlook,1
potential.',2
"""For",1
"gathered,",1
"selected,",2
horti-agriculture.,1
"independent,",2
narrowly,1
Vavilov's,1
genecentres),1
alleged,1
cradles,1
opinion,1
"anthropologists,",1
sociologists,1
ethnologists.,1
domestication.,2
Apparent,1
"gap,",2
insurmountable,2
hindrances,1
hands,1
"peoples.""",1
'Four,1
confused,1
"Lecythis,",1
coherent,4
collectively,1
key.,1
Lecythidaceae.',1
"resident,",1
forest-interior,1
"Guri,",1
Diamond's,1
Assembly,1
"Rules,",1
Size,2
"Structure,",1
Guild,1
"Proportionality,",1
Favored,3
Nestedness.,1
permissible,1
"insectivore,",1
"omnivore,",1
nectivore,1
frugivore),1
(using,2
groups),1
proportionality,1
Fox's,1
State,4
overrepresentation,1
omnivores,2
inter-guild,1
"design.""",1
tasks,7
Arremon,1
brunneinucha,3
(Aves:,1
Passerellidae),1
PCA-env,1
"approximation,",1
"tests,",1
(95.24%),1
(80.94%).,1
"pressures,",1
Mesoamerica.',1
Numerical,1
"parsimony,",2
deduce,1
hypothetical,2
undirected,1
on:,2
mentioned,2
Myrceugenia,1
Miocene.',1
'BackgroundAmblyomma,1
cajennense,5
economical,1
"ungulates,",1
pathogens.,2
cryptic,10
"(12SrDNA,",1
"d-loop,",1
COII),1
(ITS2),1
genes.,2
trans-Amazonian,2
topology,3
Neotropics.ResultsTotal,1
well-resolved,1
congruent,3
cajennense.,1
deeply,1
node,1
middle-late,2
Miocene.ConclusionsBehavioral,1
cross-breeding,1
13.2,1
(Mya),1
3.3,1
Mya,1
finds,2
Blood,1
"(HBI,",1
bloodmeals,2
mosquito,3
man),1
epidemiological,8
malaria,6
vectorial,3
HBI.,1
Anopheles,6
pseudopunctipennis,4
HBI,3
Andes.MethodsThe,1
An.,9
"Mataral,",1
village,11
Mosquito,2
(equal,1
homogenous,2
environment),2
baited,2
nets,1
designs.,1
Host,1
bloodmeal,1
ELISA,1
blood.,3
"occasions,",1
village.,1
method.ResultsAn.,1
chooses,1
hosts.,4
"Sheep,",1
"goats,",1
donkeys,1
"dogs,",2
chicken,1
bitten.,1
Mataral,1
accordance,3
"(8%),",1
numerous.,1
parous,1
nulliparous,1
mosquitoes.ConclusionForage,1
choices.,1
refinements,1
accurate,4
precise,1
HBIs,1
computed,1
follow,6
antropophily,1
"pseudopunctipennis,",1
(Plasmodium,1
vivax),1
mosquitoes,1
insecticide.,2
Zooprophylaxis,1
strategy.',2
'Fruit,1
funicle-aril,1
Lecythidaceae.,1
ofAsteranthos,1
brasiliensis,3
out.,2
Known,2
cassava,10
(Manihot,2
esculenta,1
"Euphorbiaceae),",1
semistructured,2
phenetic,3
(G1S),1
pests,4
Amuesha,2
"myths,",1
"songs,",2
shaman,1
"germplasm,",1
nurtures,1
"collecting,",2
"trading,",1
"stealing,",1
purging,1
desirable.,1
surmount,1
variety.',1
'Eco-certification,1
appealing,2
option,2
"smallholders,",2
lift,1
access.,2
evaluates,2
Alliance,1
eco-certification,1
"imagery,",1
geo-referenced,1
parcels,3
coffee-growing,2
non-coffee,1
certified,4
non-certified,3
detects,1
additionality,2
increase:,1
satellites.',1
constructing,1
generalised,3
(PAE).,1
946,1
"1,266",1
"(Pteridophyta,",1
"angiosperms,",1
gymnosperms),1
"Cuba,",2
"Honduras,",1
"Jamaica,",1
Puerto,2
analysed;,1
tracks:,1
Colombia;,3
States.,3
subregion,3
'Determining,1
drift.,1
"(CR),",1
"microsatellites,",1
Toll-like,1
receptor,2
(TLR),1
innate,2
wren,1
(AW),1
Thryophilus,1
"sernai,",1
"canyon,",1
CR,1
microsatellites,1
TLRs,1
polymorphic.,2
TLR,3
loci.,2
cope,4
variation.',1
geoindicators,4
transitory,1
shoreline,2
"position,",1
coral,7
"reefs,",1
"landforms,",2
Lateral,1
zonations,1
successions,4
Where,4
"margins,",1
co-seismic,1
"tsunamis,",3
liquefaction,1
landforms,1
perched,1
"terraces,",1
delta-plain,1
"morphologies,",1
crevasse-splay,1
"deposits,",2
peats,1
"paleosols,",1
beach,2
"ridges,",1
mud,3
"capes,",1
volcanoes.,2
hurricanes,2
typhoons.,1
non-storm,1
monsoons,1
erosion.,1
"mapping,",1
contaminated,2
"relevant,",1
socio-environmental,1
'Faunistic,1
155,1
Russian,1
Federation,1
specified:,1
unrevised,1
"(51),",1
circumpolar,1
(Beringian),1
(19,1
thermophilic,1
(12,1
Baikal,1
Directions,1
suggested.,2
Faunistic,2
"task,",1
taxonomists,1
faunas.',1
provenance,2
high-water,1
stages.,4
weathering,5
horizons.,1
horizons,4
"Lowland,",1
formed.,1
lowered.,1
drowned,1
creeks,1
(ria,1
lakes),1
load.,1
Seismic,1
profiling,1
(3.5,1
kHz),1
stages.',1
'Certain,2
potatoes,10
generations.,1
Fourteen,1
SSR,1
homologs,1
yielding,1
199,1
scored,1
Solanum,1
tuberosum,4
Andigena,1
(52,1
"accessions),",1
Group.,1
Tuberosum,2
(39,1
accessions),1
accessions).,1
Makah,1
Nation,1
Olympic,1
Washington,1
Alaskan,1
Alaska.,1
andigena,1
"accessions,",4
distantly,2
Andigenum.,1
harbored,2
T-type,1
maternal,2
Tuberosum.,1
American/Alaskan,1
55-day,1
camera-trap,3
medium-sized,2
deployed,1
"Acambuco,",1
Acambuco,1
Reserve.,2
oil/gas,1
exploitation.,2
raise,1
hunt,3
non-timber,2
products.,2
cost,11
ANCOVA,1
(range:,1
"masl),",1
(reserve,1
vs,3
not),1
nonmetric,2
multidimensional,4
(NMDS),1
>3,1
stations.,2
"Lecythidaceae,",1
actinomorphic,1
stamens,2
zygomorphic,1
reward,1
operate,2
N-W,1
Italy,2
periodically,2
repeatable,1
Twelve,2
belt),1
"chosen,",1
"station,",1
