Words,Frequency
1.146,1
tonnes,3
(Mt),1
1.407\xc2\xa0Mt,1
0.345\xc2\xa0Mt,1
kilotonnes,1
(kt),1
Ag.,1
west-,1
steep-dipping,1
Pb\xe2\x80\x93Zn\xe2\x80\x93Sb\xe2\x80\x93Ag\xe2\x80\x93(Cu\xe2\x80\x93Au),1
Re\xe2\x80\x93Os,4
43.1\xc2\xa0\xc2\xb1\xc2\xa02.5\xc2\xa0Ma.,1
Sulfide,1
(206Pb/204Pb)i,1
"19.04\xe2\x80\x9319.68,",1
(207Pb/204Pb)i,1
"15.75\xe2\x80\x9315.88,",1
(208Pb/204Pb)i,1
39.66\xe2\x80\x9340.31.,1
Sulfur,1
\xce\xb434S,2
+7.8\xe2\x80\x93+12.2\xe2\x80\xb0.,1
Pb\xe2\x80\x93S,1
layered,11
(200\xe2\x80\x93336\xc2\xa0\xc2\xb0C),1
salinities,3
(1.40\xe2\x80\x9318.25\xc2\xa0wt.%,1
equiv.),1
"0.75\xe2\x80\x930.95\xc2\xa0g/cm3,",1
unsatisfactory.,1
Uncertainties,2
parametrisation,3
precipitation-generating,1
land\xe2\x80\x93atmosphere,5
mangrove,13
Sundarbans.,5
Heritiera,2
fomes;,1
Excoecaria,1
agallocha;,1
Avicennia,1
"alba,",3
"marina,",1
"officinalis,",1
Ceriops,1
"decandra,",1
Sonneratia,2
apetala;,1
sub-districts,1
sub-districts.,1
salinity-induced,1
fomes.,1
honey,2
(horizontal,2
"2,000\xe2\x80\x933,000\xc2\xa0km)",1
(GFS),2
"forecasts,",3
(surface,3
"based),",1
"assimilation,\xc2\xa0and",1
35\xc2\xa0km).,1
parameterizations.,3
ingredient,4
nuclei,3
(WRF/CHEM),1
Twomey,1
Albrecht.,1
reflectivity,11
(computed,1
hydrometeors),1
CCN,3
(arising,1
pollution).,1
10\xc2\xa0days,2
"deltas,",1
entail,2
climate-driven,5
equivocal.,2
underscore,3
"balances,",1
involve:,1
optima,1
"transformations,",2
depletion;,1
"inundation,",1
environments;,1
freshwater\xe2\x80\x93seawater,1
brackish,7
concert,3
withdrawals.,1
biogeochemistry,3
emission.,4
'India\xe2\x80\x99s,2
agglomeration,3
agglomerations,1
(6\xc2\xb0E\xe2\x80\x9342\xc2\xb0E,1
60\xc2\xb0N\xe2\x80\x93100\xc2\xb0N,1
pre-historic,1
agglomeration.,2
(historical,1
instrumental),2
Kijko,3
Graham,1
"Patna,",1
Amritsar,1
Chandigarh.',1
Parrya,3
"Achoriphragma,",1
"Neuroloma,",1
Pseudoclausia.,1
"Parrya,",1
combinations:,2
Leiospora,1
beketovii,1
(Krasn.),1
German,19
"Al-Shehbaz,",13
saposhnikovii,1
Vassiljeva),1
glabra,4
(Royle),1
gracillima,1
(Popov,3
Botsch.,3
Vved.),2
hispida,1
(Regel),1
(Lipsky),1
olgae,1
(Regel,2
Schmalh.),2
papillosa,1
(Vassilcz.),1
pazijae,1
(Pachom.),3
pjataevae,1
podlechii,1
(Dvo\xc5\x99\xc3\xa1k),1
sarawschanica,1
tschimganica,1
vvedenskyi,1
Al-Shehbaz],2
[P.,1
junussovii,1
Al-Shehbaz,1
lipskyi,1
Thirty-eight,2
Chorisporeae),1
"Anchonieae,",1
"Arabideae,",1
"Boechereae,",1
"Camelineae,",1
"Erysimeae,",1
"Euclidieae,",1
"Smelowskieae,",1
parentheses:,1
Neuroloma,1
botschantzevii,1
Pachom.,1
(Parrya,1
Kar.,1
"Kir.),",1
griffithii,1
"Botsch.,",2
kunawarense,1
(Royle,2
Regel),1
nudicaulis,1
dasycarpa,1
Regel,1
"glabra),",1
angrenica,1
Vved.,1
albida,1
"Popov),",2
korovinii,1
Vassiljeva,1
pulvinata,3
simulatrix,1
Nikitina,1
Nikitina).,1
typified,3
before.',1
mahseers,2
D-loop,5
oxidase,10
(COI),2
mahseer,4
"Tor,",2
"Neolissochilus,",1
Naziritor.,1
Pseudogenes,1
ABGD,1
"NJ,",1
(TrN\xe2\x80\x89+\xe2\x80\x89I\xe2\x80\x89+\xe2\x80\x89G),1
"monophyletic,",4
(TrN\xe2\x80\x89+\xe2\x80\x89I\xe2\x80\x89+\xe2\x80\x89G,9
0.064,1
"0.106),",1
Naziritor,2
flagged,1
Puntius,1
0.196).,1
Tor,9
cogeners,1
0.037),1
"mosal,",1
synonymized,6
"putitora,",3
rediscovered,4
0.031),1
locality.,1
mussulah,1
0.026).,1
macrolepis,1
mosal,7
"mahanadicus,",1
putitora,4
0.00).,1
mahanadicus,1
0.031).,1
tor,1
0.022,1
0.002,3
"0.005),",1
59\xc2\xa0%,1
eighteenth,3
7.0\xc2\xa0MW.,1
"agencies,",2
cities.,4
Microzonation,1
(NCR,1
Delhi),1
time-space,1
AVHRR/GAC,1
Forward,2
eigen-modes,1
low-order,2
cloudiness.,2
'Capparis,1
(caper,1
bush),1
genepool,3
387,1
(bands),1
"spinosa,",1
378,1
(97.7%),1
(percentage,1
"loci\xc2\xa0=\xc2\xa098.2%,",1
"h\xc2\xa0=\xc2\xa00.1382,",1
"I\xc2\xa0=\xc2\xa00.243),",1
(Gst\xc2\xa0=\xc2\xa00.5234),1
(Nm\xc2\xa0=\xc2\xa00.4553),1
Caper,1
bush,4
"dendrogram,",4
PCoA,2
caper,1
Raritebe,2
biology.Raritebe,1
palicoureoides,4
subsp.palicoureoides,3
heterostylous,1
Cordilleras,1
Peru;R.,1
subsp.dwyeranum,3
homostylous,1
Panama,1
Rica.,2
selfincompatible,1
progeny.,1
Coherent,1
subsp.dwyeranum.,1
var.antioquianum,1
new.',1
Azamgarh,1
Aquifers,2
alluvium.,1
"lithologs,",1
conductance,3
Shuhi,2
Tibeto-Burman,9
Shuiluo,1
(46,2
(17,2
ornamentals,2
"""others""",1
(34,1
Knowledge,10
"limited,",3
healers,4
healing,6
Ritual,1
Villagers,3
ritualists,1
malevolent,1
spirits,2
deities.,1
87%,3
Shuhi:,1
accessibility.',1
"avalanches,",3
Turkey.,6
"Ardesen,",1
Rize.,1
Ardesen,1
"(Rize),",1
Photogrammetry,1
"roughness,",1
1982\xe2\x80\x932006,1
(CMAP).,1
"(MBE),",2
(MPE),1
1\xc2\xb0\xc2\xa0\xc3\x97\xc2\xa01\xc2\xb0,4
1951,1
18\xc2\xa0mm/day,1
12\xc2\xa0mm/day,1
only).,1
(AI).,1
\xe2\x88\x9222.44\xc2\xa0%,1
\xe2\x88\x921.41\xc2\xa0%,1
(model,1
Prediction;,1
NCEP),1
(WVMR),2
(1\xcf\x83\xe2\x80\x9318\xcf\x83,1
(JF),1
(MAM),1
WVMR,3
(OND),1
JF,1
MAM,1
OND.,1
NCEP.',1
High-pressure,2
400\xe2\x80\x89\xc3\x97\xe2\x80\x89100\xe2\x80\x89km,1
Caledonides.,1
P-T-t,5
Geothermobarometry,2
700\xe2\x80\x93800\xe2\x80\x89\xc2\xb0C,1
1.5\xe2\x80\x89GPa,1
stricto,2
2.35\xe2\x80\x89GPa,1
websterite.,1
garnet-clinopyroxene-amphibole-whole,1
405\xe2\x80\x89\xc2\xb1\xe2\x80\x8924\xe2\x80\x89Ma,1
(MSWD,3
0.9).,1
Isofacial,1
websterites,1
garnet-clinopyroxene-orthopyroxene-amphibole-whole,1
rock-(biotite),1
439\xe2\x80\x89\xc2\xb1\xe2\x80\x898\xe2\x80\x89Ma,1
=2.1),1
370\xe2\x80\x89\xc2\xb1\xe2\x80\x8912\xe2\x80\x89Ma,1
(MSWD=0.6),1
finer-grained,1
variety.,2
Overgrowths,1
pyroxenite,2
377\xe2\x80\x89\xc2\xb1\xe2\x80\x897\xe2\x80\x89Ma,1
(n=4).,1
"357\xe2\x80\x89\xc2\xb1\xe2\x80\x898,",1
330\xe2\x80\x89\xc2\xb1\xe2\x80\x896,1
326\xe2\x80\x89\xc2\xb1\xe2\x80\x896,1
"Rb-Sr,",1
eclogitic,2
439\xe2\x80\x89Ma,1
(Siluro-Ordovician),1
Carboniferous.,1
207Pb/206Pb,4
1889\xe2\x80\x89\xc2\xb1\xe2\x80\x8918,1
1981\xe2\x80\x89\xc2\xb1\xe2\x80\x898,1
anhedral,1
metasomatism.,1
\xe2\x88\x9216),1
"(0.708\xe2\x80\x930.715),",1
Barak,2
1901\xe2\x80\x932010.,1
(2001\xe2\x80\x9310),1
leanest,1
'Efforts,1
"(rural,",1
sub-urban,1
localities),1
Perionyx,2
sansibaricus,1
"(Perrier),",1
Amynthas,3
morrisi,1
"(Beddard),",1
Metaphire,2
posthuma,1
"(Vaillant),",1
Lampito,2
mauritti,1
"Kinberg,",1
Dichogaster,2
bolaui,2
"(Michaelsen),",1
Octochaetona,1
paliensis,1
"(Stephenson),",1
Ramiella,1
bishambari,1
"(Stephonson),",1
Ocnerodrilus,1
occidentalis,2
"Eisen,",2
Malabaria,2
"sp,",1
Allolobophora,1
parva,1
Pontoscolex,1
corethrurus,2
(M\xc3\xbcller),1
rerecorded.,1
"mauritii,",1
"posthuma,",2
"occidentalis,",3
"localities,",5
"bishambari,",1
"parva,",2
canal-irrigated,1
(mid,1
Desert.,4
microclimatic,3
agency,5
'Subtribe,1
Orchidinae,2
"(Orchidaceae,",1
Orchidoideae),1
"Orchidinae,",1
"phylogenetics,",1
Orchidinae.,1
"nuclear),",1
(400,1
inference),1
imposes,3
(destination),1
(from),1
6-h,2
(2005\xe2\x80\x932009),1
FLEXPART,1
NCEP/GFS,1
tropical\xe2\x80\x93subtropical,1
departing,1
crossroad,1
streams:,1
southwestwards,1
southeastwards,1
enter,9
'\nDestructive,1
Subsoil,1
Induced,1
SHAKE2000,2
7.4.,1
Post-filtering,1
"filtering,",2
2.5.,2
provisions.',1
Palaeochannels,1
(rainfall,2
"discharge),",1
Nadi.,1
Badri,1
Vedic,1
heritage.',1
Shankargarh,2
glass,2
works.,3
Shgankargarh,1
Evenness,1
Whitford\xe2\x80\x99s,1
Similarity,4
Sorenson\xe2\x80\x99s,1
revegetating,1
mined,2
Blood-group,1
ethnological,1
(WGRB),1
Civilisation,1
many-folds,1
WGRB,1
(FCLU),1
(RTA).,1
FCLU,1
216,2
1509,1
non-forest,5
5571,1
(5396,1
85.3%,1
"(kappa,",2
0.82),2
88.43%,1
0.84),1
RTA,2
GIMMS-NDVI3g,1
(P<0.001).,2
(HDR),1
attentions,2
"clean,",1
"stable,",7
HDR,7
"inadequate,",1
hinders,3
volcano,9
inner-plate,1
guidance,2
targeting,7
developments.',1
planet,5
"societies,",3
well-targeted,1
\xe2\x80\x9clocality\xe2\x80\x9d,1
decentralized,2
facilitated.,1
"EU,",1
Essential,2
"inclination,",1
buildings/,1
vernacular,1
"architecture,",2
interrelation,2
outlined.,4
"composed,",1
high\xe2\x80\x93altitude,2
sitting,1
aspires,1
helping,3
"effective,",2
Binsar,1
"roxburghii),",2
oakchir,1
roxburghii),1
leucotrichophora).,1
"arboreum,",1
Cornus,1
ovalifolia,1
pine.,1
Myrsine,2
africana,1
regenerates,1
'Hedgerows,1
intercropping,1
ICIMOD,1
Godawari,1
Sloping,1
(SALT),1
"(1996\xe2\x80\x932002),",1
(1996\xe2\x80\x932002),1
"(1995\xe2\x80\x932001),",1
fertility-related,1
SALT,2
Indigofera,1
dosua,1
"retention,",1
(NPK).,1
Farmers\xe2\x80\x99,3
fertilization,9
farmers.',3
sub-crustal,7
Runcorn,2
Navier-Stokes,1
harmonics),1
"harmonics,",1
harmonics.,1
degree-dependent,1
formulae.,1
continent-to-continent,1
hotspots.,3
magnitude),2
Datura,9
(Solanaceae),1
Americas.,1
prompted,5
CE.,1
textual,3
pre-Columbian,4
misreading,1
Greek,6
Arabic,2
post-Columbian,1
non-Anglo,1
Indic1,1
texts,4
iconographic,1
(probably,4
CE),1
"metel,",1
metel,1
sweet,2
(Ipomoea,1
batatas).',1
(Gilgit-Baltistan,1
"GB,",2
"AJK,",1
Pakhtoonkhawa,1
"KPK,",3
"Sindh,",1
Balochistan),1
38\xc2\xa0years,1
(1976\xe2\x80\x932013),1
"[IOD],",1
"[NAO],",1
"[AO],",1
"[ENSO],",1
"[PDO],",1
"[AMO],",1
Quasi-Biennial,1
[QBO]).,1
"45%,",2
(post-monsoon),1
"(5%),",1
percentile,4
38-year,1
1995\xe2\x80\x932013,2
1976\xe2\x80\x931994,1
"Balochistan,",1
AJK,1
Pakistan.',6
'Sub-grid,1
(AWV),1
(TOFD),1
TOFD,3
AWV,1
'Field,3
Blair,1
(11\xc2\xb039\xe2\x80\xb2N:,1
92\xc2\xb045\xe2\x80\xb2E),1
Chiriyatapu,1
(11\xc2\xb030\xe2\x80\xb224\xe2\x80\xb3N:,1
92\xc2\xb042\xe2\x80\xb230\xe2\x80\xb3E),1
Andaman.,1
ultramafic-mafic,2
discernible,3
layering.,1
Basaltic,1
interlayered,3
arkosic,3
(Fo80.1\xe2\x80\x9386.2).,1
\xe2\x80\x98Quad\xe2\x80\x99,1
diopside,3
Composition,3
lithomembers,2
sodic,3
endmembers,1
dyke.,2
(An60.7-An35.3),1
groundmass,1
(An33-An23.5).,1
Deduced,1
suite.',1
"monzodiorite,",2
"granodiorite,",3
"syenite,",2
dacite.,1
Y.,11
"(ICV),",2
A-CN-K,3
MFW,1
(hornblende,1
andesite>,2
dacite),1
(alkali,1
diorite).,1
precipitated,4
LOI,1
enrichment/depletion,1
Gola,1
29\xc2\xb019\xe2\x80\xb2\xe2\x80\x9329\xc2\xb027\xe2\x80\xb2N,1
79\xc2\xb032\xe2\x80\xb2\xe2\x80\x9379\xc2\xb042\xe2\x80\xb2E.,1
2523,1
"roxburghii,",2
"mixed,",2
"leucotrichophora,",2
"lanuginosa,",1
floribunda.,1
lanuginosa,2
"saplings,",4
conditions;,4
wetter),1
drier),1
exposures.,2
forests;,2
dominance-diversity,1
pre-emption,1
leucotrichophora.',1
'Testate,2
amoebae,2
Hoogenraadia,1
"humicola,",1
Planhoogenraadia,2
Distomatopyxis,1
couillardiof,1
Gondwana\xe2\x80\x93tropical,1
Russia.,4
dark-colored,1
Krai,1
(Sikhote,1
Holarctic),1
"dauricaBobrov,",1
(gap),1
(primarily,2
cattle),2
Gidakom,1
(0.15\xe2\x80\x930.24,1
"ha),",1
(0.25\xe2\x80\x930.35,1
(0.36\xe2\x80\x931.31,1
gaps.,5
ungrazed,4
herbivores,6
fence),1
logging),1
intercept,6
Weaver,1
(p\xe2\x89\xa40.001),3
(0.01\xe2\x89\xa4p\xe2\x89\xa40.05),2
(0.001\xe2\x89\xa4p\xe2\x89\xa40.01),1
Yushania,2
microphylla,3
nubigena,1
"Bhutan,whereas",1
logging.,2
refrain,2
"N),",3
Managers,3
intending,1
pressure.',3
'Descriptions,1
Strobilanthes,8
Blume,1
new:,1
bilabiata,1
"Wood,",5
fragrans,1
Wood,18
trichantha,1
borii,1
parvifolia,1
"chrysodelta,",1
muratae,1
ramulosa,1
tanakae,1
wardiana,1
"Burma,",2
disparifolia,1
"Laos,",5
fusca,1
longipedunculata,1
Terao,1
longistaminea,1
Timor.,1
Aechmanthera,2
Sericocalyx,3
Bremek.,5
"Strobilanthes,",1
sulewesiana,1
collina,1
celebica,2
(Bremek.),2
schomburgkii,2
(Craib),2
gossypina,1
"Nees,",1
celebicus,1
barisanensis,1
persicifolia,1
(Lindl.),2
anisiphylla,1
(G.,6
Lodd.),1
Anderson.,1
Kjellbergia,1
kjellbergii,1
Wood.,1
drawings,1
micrographs.,1
mapped.',1
'Proxy-based,1
interannual-,1
centennial-scale,1
millennium;,1
operate,6
1105\xc2\xa0years.,1
decadal/multidecadal,1
(PDO)/Atlantic,1
(AMO),1
19.4%,2
mid-13th,1
mid-15th,1
strengthens,5
recent.,1
emissions.',2
"gender,",5
income),1
"kg/capita,",1
4343,1
kg/user,1
$311,1
Consumption,1
"incomes,",3
"children,",2
adults.,1
consumed.,1
Cash,1
perpetually,2
"opportunistic,",1
reallocation,1
shortage.,1
managed.',1
pre-assigned,1
0.5\xc2\xb0\xc2\xa0\xc3\x97\xc2\xa00.5\xc2\xb0,1
(day,1
forecasts),1
ensemble-based,1
member.,1
procedure.',1
Electrical,2
battle,3
\xe2\x80\x98anomalous\xe2\x80\x99,1
"conductivities.""",1
arbuscular,3
(AM),2
endophyte,5
(DSE),1
lycophytes,2
(belonging,1
"(epiphytic,",1
saxicolous,1
terricolous),1
Fungal,3
symbiosis,5
Fifty-five,1
(91.66\xc2\xa0%),1
AM,12
(64.91\xc2\xa0%),1
DSE,4
Sixty-five,1
intermediate-type,2
19.30\xc2\xa0%,1
Paris-type,1
Paris-,1
10.53\xc2\xa0%,1
ferns.,2
fungi.',3
anthropologically,1
"language,",3
architecture.,3
millions.,1
"customs,",1
endogamy,1
immensely,1
Indian-specific,1
forensic,4
'High-resolution,2
MD77-181,2
"susceptibility,",8
anhysteretic,2
"magnetization,",1
temperature-dependence,1
susceptibilities,1
hysteresis,1
9.82,2
(corresponding,2
pseudo-single,1
(Heinrich,2
events);,1
paramagnetic,2
"pyrites),",1
MD77-180,1
Hole,1
722B,1
paleoceanographic,1
\xe2\x88\xbc160,1
oxic,4
'When,3
"publications,",2
"checklists,",2
Floras,1
compilations.,1
outdated,1
superseded,2
valuable.,1
"done,",4
conifers.,1
aims.',1
'\xe2\x80\x82An,1
Ordenes,1
Corredoiras,2
(CD),1
medium-pressure,1
2000\xe2\x80\x89m,1
"Orthogneiss,",1
"metagranite,",3
"augengneisses,",1
ultramylonitic,1
gneisses.,5
mylonites,2
refolding,1
"estimated,",4
CD,3
high-pressure/high-temperature,1
"detachments,",1
subtractive,1
"footwall,",1
"Variscan,",3
"detachment,",1
autochthon.',1
mountain.,4
1:250,1
dwarf-scrub,1
shrub-meadow.,1
'Granitic,1
Dinggye,2
(HHM),1
LhagoiKangri,2
"(NHM),",1
"HHM,",1
granulite-amphibolite,1
"NHM,",1
migmatitized,1
prism-shaped,2
transparent,2
"crystals,",4
crystallized,7
zicons,1
HHM,3
NHM,2
(1811.6\xc2\xb12.9,1
1811.7\xc2\xb17.2,1
(1815,1
2120,1
(LHM).,1
(>2493.9\xc2\xb17.0,1
2095.8\xc2\xb18.8,1
1874\xc2\xb129,1
Pan-Africa,1
LHM,1
low-viscosity,3
mid-crust,1
channel.',1
geo-ecological,6
geo-ecosystem,2
1990.,6
popularize,2
geo-ecology,1
(GEIS),1
administrators.',1
Sicily,2
information',1
Phytophthora,8
coevolved,1
"diverse,",6
lateralis,1
Port-Orford,1
cedar,7
ramorum,1
tanoak,1
"death,",2
cinnamomi,1
kills,2
introduced.,7
"manage,",2
"eliminate,",1
eradication,5
"Prevention,",1
cascade,4
causes;,1
totality.,1
"Henceforth,",2
Quest,1
diversity\xe2\x80\x93stability,1
"Transport,",1
"establishment,",3
(enemy,1
"weapon,",1
"niche,",2
"ability,",2
temporally.,1
synergistically,3
invasions.',1
'Saponins,1
saponin,3
"geoclimate,",1
saponins.,1
"pharmaceutical,",1
"harvest,",2
(\xce\xb418O),5
Shiquanhe,2
G\xc3\xaarz\xc3\xaa,2
"(Gaize,",1
Gertse),1
Ngari,1
(Ali),2
"\xce\xb418O,",2
monsoon).,1
"disrupted),",1
"(January\xe2\x80\x93June,",1
October\xe2\x80\x93December),1
June-the,1
Kunlun-Tanggula,1
"""Abiotic",1
Rica's,1
Chirrip\xc3\xb3,1
Massif.,5
TWINSPAN,1
four:,1
palm-rich,1
lauraceous-fagaceous,1
Montane,2
Mollinedia-Quercus,1
(2000\xe2\x80\x932600,1
bamboo-rich,1
myrsinaceous-fagaceous,1
Schefflera-Quercus,1
(2500\xe2\x80\x933200,1
gradients:,1
"(altitude),",1
"Andepts,",1
colluvial,1
Humus,1
431,1
86,3
"gymnosperm,",1
296,1
monocots.,5
flattend.,1
Chirrip\xc3\xb3's,1
zonations,1
"Tropics.""",1
'Application,1
"petrology,",2
paleoenvironmens,1
Chungde,1
foraminiferal,4
"packstone/grainstone,",1
microfossils,5
"wackestone,",1
marlstone,1
"microfossils,",3
"marlstone,",1
variegated,1
floatstone,1
rudstone,2
(debris,1
"radiolarite,",1
"radiolaria,",1
chert.,1
Chuangde,1
Fm,1
(CCD).,1
"volcaniclastic,",1
fossilliferous,1
"floatstone,",1
'Wular,1
Landsat-8,8
(OLI),2
Supervised,1
year\xe2\x80\x94from,1
Vintage,1
"Ashtungo,",1
"Watlab,",1
Makhdomyari,1
APHA,1
(Standard,1
edn.,1
"Association,",1
"DC,",2
SHDI,1
land-atmospheric,3
(GCM).,1
(June\xe2\x80\x93July;,1
"JJ),",1
(August\xe2\x80\x93September;,1
AS),1
"regression,",7
Haldia,8
"microzonation,",1
preparing,6
Haldia.,1
Arakan-Yoma,2
"(AYZ),",2
2:,2
"(HZ),",1
3:,2
"(SPZ),",1
4:,1
5:,1
(SZ).,1
8.30,1
"0.51,",3
9.09,1
"0.58,",2
9.20,1
6.62,1
6.61,1
"0.43,",3
0.09\xe2\x80\x930.19\xc2\xa0g.,1
0.1\xe2\x80\x933.0\xc2\xa0Hz.,1
(STRM),1
port,1
0.09\xe2\x80\x930.13\xc2\xa0g,1
0.13\xe2\x80\x930.15\xc2\xa0g,1
0.15\xe2\x80\x930.16\xc2\xa0g,1
0.16\xe2\x80\x930.19\xc2\xa0g,1
7.7,2
1819,2
centuries.,7
M\xc2\xa0\xe2\x89\xa5\xc2\xa05.0,2
"Weibull,",3
Lognormal.,1
"(Saurashtra,",1
Kachchh),1
likelihood.,1
(ln,2
Saurashtra,7
Kachchh,16
Lognormal,2
Gujarat.,6
"40.455,",1
20.249,1
13.338\xc2\xa0years,1
"Saurashtra,",2
(probability,2
earthquake),2
64\xc2\xa0years,1
(1993),3
49\xc2\xa0years,1
29\xc2\xa0years,1
(2006),4
conditional,9
66\xc2\xa0years,1
51\xc2\xa0years,1
28\xc2\xa0years,1
(EAD),1
climate/climate,1
efficiency.,2
EAD,7
dust/EAD,1
furnishing,1
sophisticated,5
chbge,1
warrning,1
"current,",1
east-southeastern,1
"enlarged,",2
oceans;,1
initiated.,1
substituted,1
Thme,1
21.8,1
Lingxia,1
savanna,3
Oliv.,1
Ailao,1
age),1
roadsides,1
(Yushania,1
crassicollis,1
Yi),1
understory.,1
multimodal.,1
wind-dispersed,2
resprouts,1
paleoendemic,1
salient,6
diagrams.,3
mid-August,1
mid-February,1
treated.',1
'Forces,1
kinds:,1
Force,1
parallels.,1
Tidal,3
semidiurnal,1
bulges,1
M.Y.,1
liquidated,1
overridden,1
tides.,1
disregarded,1
junctions.,1
Polfluchtkraft,1
\xc3\x84quatorkraft,1
"create,",1
Gondwana),1
actions.',2
'Twenty-first,1
scaled,2
"(tectonics,",1
"surrogate,",1
"hydroclimate,",1
rhythms.,1
dominant.',2
fault-block,1
"concept,",2
geo-hazard,5
landslides),4
recommendations.,1
Zipingpo,1
distress.',1
'SHRIMP,1
Garz\xc3\xaa,1
mean206Pb/238U,1
292,1
\xc2\xb14,3
Garz\xc3\xaa-Litang,1
Paleozoic.',1
'Comparing,1
lizards,5
snakes.,1
snakes,6
4320,2
unimodal.,1
implicate,1
predictor,7
1.5m,1
Sapna,1
Betul,1
(M.P.),1
"3,800",3
Acacia-dominant,2
"grasses,",3
"sedges,",1
"Cheno/Am,",2
"Holoptelea,",2
Lagerstroemia,4
sparingly,1
therein.,1
cereal-based,1
portrayed,2
Cerealia,3
"Caryophyllaceae,",1
Artemisia,6
"1,260",2
"Sapotaceae,",2
"Terminalia,",1
"Mitragyna,",1
"Flacourtia,",1
"Grewia,",1
Lannea,2
"coromandelica,",2
Holoptelea,2
unchanged.',1
Figure,1
wonder,2
mythical,3
tutelage,1
"thought,",1
"questions,",2
"millenia,",1
"formulation,",1
bona,1
fide,1
(SASM).,1
Acting,1
2.59\xc3\x97107,1
kg,33
"1979\xe2\x80\x932010,",1
(westerly),2
weakened.,2
(weakened),1
"300\xc2\xa0m),",2
"(SRTM,",1
CartoDEM),1
resampling,3
(nearest,1
"neighbour,",1
bilinear,2
"interpolation,",2
convolution),1
Narmada,7
Nash-Sutcliffe,1
Efficiency,1
Phosphorous,1
(RD).,1
catchment;,1
method;,1
long-standing,3
"Geologic,",1
"sedimentologic,",1
zones-,1
Palaeo-,1
(ILH),1
(OLH),1
"(CGS),",1
"(IMFS),",1
argillite,1
"(ARG),",1
siliciclastic\xe2\x80\x93argillite,1
rhythmites,1
(SAR).,1
IMFS,1
OLH,2
ILH,3
northwest\xe2\x80\x93southeasterly,1
palaeo-,1
CGS,1
penecontemporaneous,1
siliciclastics,5
(ILH,1
OLH),1
wacke,1
"proportions,",1
2.4-1.6Ga),1
Aravalli-Delhi,2
Supergroup,5
(nearby),1
situation.',2
northwest-striking,2
(B\xe2\x80\x93B),1
16-km,1
Muzaffarabad.,1
(IKSZ);,1
Pakistan-administered,1
Jammu-Kashmir.,1
en-\xc3\xa9chelon,1
B\xe2\x80\x93B,3
"separation,",1
up;,1
Pattan,1
exposing,4
Farther,1
Indian-administered,1
"territory,",2
reentrant,2
Janauri,2
7.8.',1
Salient,1
"cyclogenesis,",1
"expectancy,",1
sub-synoptic,1
synoptical,2
"composited,",1
(Salkhalas),1
Kishtwar,1
predates,1
Mandakini,2
events;,4
Rambara,2
(RGS),1
"2\xc2\xa0ka),",1
Ghindurpani,1
(GhGS),1
"1\xc2\xa0ka),",1
Garuriya,1
(GGS),1
1\xc2\xa0ka),1
(KGS),1
1\xc2\xa0ka).,1
RGS,3
~6\xc2\xa0km,1
2800\xc2\xa0m,1
~31\xc2\xa0km2,1
"(viz.,",1
"GhGS,",1
GGS,1
KGS),1
"~3000,",1
~3300,1
~3500\xc2\xa0m,1
4747\xc2\xa0m,1
5120\xc2\xa0m,1
~373\xc2\xa0m,1
RGS.,1
insolation-driven,1
undertakes,1
formulations,4
100\xc2\xa0km,2
25\xc2\xa0km.,1
flux;,1
"25\xc2\xa0km,",1
5\xc2\xa0W\xc2\xa0m\xe2\x88\x922.,1
equator-to-pole,1
40\xe2\x80\x89\xc3\x97\xe2\x80\x89103,1
km3\xc2\xa0year\xe2\x88\x921),1
models;,4
smaller\xc2\xa0at,1
13\xe2\x80\x89\xc3\x97\xe2\x80\x89103,1
km3\xc2\xa0year\xe2\x88\x921,1
Earth's\xc2\xa0energy,1
show\xc2\xa0that,1
"precipitation.""",1
fold\xe2\x80\x93thrust,1
Sadal,2
Udhampur,2
destroying,2
slide.,2
Penetrating,1
friable,2
sandstone.,3
S1a-b,1
10\xc2\xa0m,4
Site-S2b,1
S3a.,1
Site-3,1
L1\xe2\x80\x94sandstone,1
"(V\xe2\x80\x89=\xe2\x80\x890.16\xc2\xa0m/ns,",1
"time\xe2\x80\x89=\xe2\x80\x89356.36\xc2\xa0ns),",1
L2\xe2\x80\x94mudstone,1
"(V\xe2\x80\x89=\xe2\x80\x890.17\xc2\xa0m/ns,",1
"time\xe2\x80\x89=\xe2\x80\x89288.48\xc2\xa0ns),",1
L3\xe2\x80\x94massive,1
"(V\xe2\x80\x89=\xe2\x80\x890.19\xc2\xa0m/ns,",1
"220.68\xc2\xa0ns),",1
L4\xe2\x80\x94cross-laminated,1
"(V\xe2\x80\x89=\xe2\x80\x890.20\xc2\xa0m/ns,",1
time\xe2\x80\x89=\xe2\x80\x8977.58\xc2\xa0ns),1
5\xe2\x80\x936\xc2\xa0m-thick,1
'Chilika,1
Decades,1
"salinity,",7
"siltation,",1
macrophyte,5
infestation,2
Depletion,3
lake\xe2\x80\x99s,3
inlet,1
silting,2
dredged,2
Opening,1
"fishery,",2
"infestation,",2
"seagrasses,",1
birds.,3
escalate,2
"(WRF-Chem),",1
aerosol\xe2\x80\x93cloud,2
active\xe2\x80\x93break,1
(ConstantAero),1
prescription,3
(VaryingAero).,1
satellite-retrieved,3
rainrate,2
robotic,1
VaryingAero,2
ConstantAero,2
break-to-active,2
(CLW),1
