Words,Frequency
Regeneration,1
ranges);,1
abundant,5
features,1
inhabiting,1
laurophyll-deciduous,1
"altipes,",1
persistent,1
Ghats.,1
anticarcinogen.,1
"evaluation,",1
published.,1
isozymevariation,1
power,2
emigration,1
performance).,1
IUCN,1
"lijiangensis,",1
cellobiose,3
so-called,1
mustelids,1
network.,2
critical,4
wererecorded,1
forecasts,1
assemblage,10
"epitype,",1
"Lake),",1
High,2
'Leptocarpha,1
others.,1
positively,10
prioritisation,1
50%,2
changed,2
reevaluate,1
obliqua,1
47,2
"rainforest,",1
"(Valdivia,",1
2005,2
domestic,4
richness.,5
persistence.,4
hedgerows,1
(35%),1
"Paratrimmatostroma,",1
"days),",1
"of,",2
ideal,1
taxonomically,1
section,2
Scheffersomyces,1
"consequence,",1
sensing,1
browsed,2
suffered,1
At,2
p,7
"schemes,",1
Hotspots.,1
helps,1
phylogeny,3
line.,1
gymnocercus,1
ecological,24
Cyclic,1
Prunus,2
stand,8
"uses,",1
These,24
According,3
horizon,1
aims,3
country.',1
Fifty-five,1
extracts,1
damage,1
represent,7
allocation,2
weak,1
mathematic,1
whichyielded,1
Prunella,1
Patagonia.MethodsBetween,1
"heveae,",1
"did,",1
initiatives,1
10th,1
"lithocarpi,",2
matrix,10
decision-making.,1
(=,1
BP.,4
"Furthermore,",4
Administration,1
uviferum,6
holdings,2
mtDNA,1
humans;,1
ofbetuloides-like,1
(nationally,1
scale;,1
applications,1
derived,2
>25,1
shape,5
'Data,1
forms),1
biodiversity,50
landscape.',1
forward-looking,1
Facebook.,1
tree,41
continental,2
trails,1
26,1
Some,1
Mediterranean-climate,1
list,4
"roots),",1
Paris-type,2
(B),1
unexplained,1
useful,4
southernmost,1
"cliffs,",1
(Aphrastura,1
loci.,1
"norms,",1
~75%,1
assays,1
erosion,2
marsupials.,1
cosmology,1
intact,1
trajectory,1
humans.,1
FRS,1
discrete,1
Leucopternis,1
stunted,1
Oily,1
non-forested,1
predators.,1
5,1
explanation,2
95%,2
Plectosphaerella,1
"development,",1
deserve,1
structural,9
restrictedN.,1
microclimatic,1
corresponding,4
migration,1
P.,8
pollination,2
continuously,2
cycles,1
km,5
constraints,1
37%,1
who,1
"dombeyi,",2
mainland,2
gayana,2
"mellifera,",1
non-N2-fixing,3
area-level,1
"samples,",2
mediated,1
hybridisation,1
Dromiciops,1
projects,2
livelihoods,2
categorized,1
effects,31
"examples,",1
covers),1
protocol,3
informally,1
"ports,",1
dog,6
archaeological,2
rainforest,8
extinct,2
japonica,1
practice,2
Galiicola,1
public,6
north,2
"mass,",2
After,3
Anglong,1
environmental,25
properties,3
reconstruction,3
altogether,1
domains,2
winter,4
Uruguayan,1
corymbosus,2
led,5
outcrossing,2
Formative,4
ha,3
"This,",1
food,2
"elaphus,",1
Model,1
"test,",1
"wetlands,",2
mammalian,3
rubrum,1
pudu.,1
dispersal,3
"var.sinense,",1
world,4
"diets,",1
"moreover,",2
coipomoensis.,1
existed,2
translation,1
volcanic,6
actions,4
Tropical,7
period.,4
applied.,1
eastern,5
Many,3
(3099,1
massive,2
"Neoeutypella,",1
fires,1
(mean,1
Islands,1
sampled,5
"change,",4
degradation,7
Bayesian,2
"gradient,",1
disproportionately,2
Eriosyce,2
Nahuel,2
included,10
Ecological,1
148,1
"Chile,",17
serologically,1
tubes,1
measuring,1
Laureliopsis,1
Desert,1
"scarcity,",1
"thus,",2
carnivores,1
ofDavidia,1
extend,1
indigenous,7
"diseases,",1
conspicuous.,1
marginal,1
"hotspots,",1
diversity),1
reduced,12
"53%,",1
found.,1
75,1
continent.,1
(Central,1
sowerbii.,1
inhabits,2
cultures,1
2008,1
since,9
indole-3-butyric,1
"landscape),",1
Durham,1
concentrations,7
(MSB),1
clonal,1
suitable,2
mono,1
itself.,1
m,12
Landscapes,1
"ridgwayi,",1
maps,3
montane,2
malacologists,1
tolerance,4
defining,1
191,1
align,1
non-forest,1
areas.,16
Dictyocheirospora,1
"90,",1
insect,7
scarcity,3
new,36
'Malesherbiaceae,1
"disturbances,",1
center,1
found,43
"forests,",7
diversify,1
establish,1
transition,2
small,37
"lonicerae,",3
gains.,1
BioGeoBEARS.,1
Illumina,1
"solani,",1
correspond,1
"project,",2
'For,1
survey.,1
J-shaped,1
(ETSH),1
"venturisporus,",1
ranked,1
Pudu,6
Empetrum,1
reportedly,1
"marine,",1
conifers,3
carnivoran,3
Escherichia,1
(other,1
stock,1
museum,1
"detected,",1
Buteogallus,5
across,13
Aleurodiscus,1
elaphus,2
restoration.,1
seedlings,16
relevant,4
heterogeneity,1
sizes,6
effect,22
"21,608",1
confidence,1
overlay,1
proxy).,1
uprooting,2
economy,1
0.20.,1
hydrophytic,1
rarest,1
markedly,1
Fire,1
sparsely,1
(great,1
vegetation,38
output,2
alterations,2
ocelot.,1
generated,1
tested,8
"forestry,",1
Hepialidae),1
2014),1
TDF,1
"forest),",1
barriers,3
Phylogenetic,2
fertility,1
forecast,1
change,22
achieved,1
throughout,3
inthe,1
population.,3
sixth,1
"regional,",1
Pterocarya,1
increases,5
follow,1
deer.,2
post-fire,6
ghost,1
identified.',1
herbivores,2
cases):,1
group,11
"praemorsum,",1
vulnerable.,1
exceptions.,1
hydroelectricity.,1
West-East,1
test,4
tourism.,2
deposited,1
Reco,2
(35,1
peatlands.,1
(type,5
above-mentioned,1
0.041,1
(ca.,5
Differentiating,1
cover.',1
phosphorus,1
collection,2
Tierra,1
regions,11
F-statistics,1
n-hexadecane.',1
reticulate,2
major,16
Valley),1
herbaceous,3
localities,5
stands,9
"positive,",1
wire,1
LUCC,3
frequently,3
Nature,2
"Toncek,",2
"campgrounds,",1
(D.,1
propagules,2
"Conservation,",2
Mexico.',1
plants.,2
Post-fire,1
scope,2
displayed,1
doubt,1
lion-,1
most,56
mammals,12
survive,1
Pernettya,1
(2),9
modulate,1
biodiversity;,1
discuss,2
field,9
'Nitrogen,1
recorded,6
Vegas,1
among,20
alba),1
plant,28
principal,3
Laojieling,1
horizontal,2
Forests,5
gaps.,2
adult,4
"hederae,",1
debris,2
"Region,",1
"origin,",2
Oscillation,1
jointly,1
quantity,1
transmission,2
Fitzroyapopulations,1
hierarchical,2
coordinates,2
isolation,4
(JCM,1
"uttarakhandia,",1
"koreana,",1
"groups,",5
Southeast,1
proposals,2
architects.,1
layers.Davidia,1
Basidiomycete,1
bamboo,2
rate,8
interventions,3
indicators:,1
66%,1
7,1
journals,1
"studies,",3
"BEAST,",1
trap,8
hypocarnivorous,1
density.,1
hotspots,12
"however,",8
monotypic,2
habitat.,2
&,2
state-of-the-art,1
"Risaralda,",1
panbiogeographic,1
inverted,1
Appraisals,1
evaluated:,1
surveys,4
examined,8
"habitat,",2
predefined,1
Corylus,1
"baoshanensis,",2
"layers,",1
promoting,1
"Caldas,",1
rely,1
interrelationships,2
"2001,",1
woody,8
betweenN.,1
currently,7
mesophyll,1
reproduction,1
relic,1
determinants,1
concern,2
communities.,2
emphasized,1
strengths,1
Amanita,2
quite,2
overlaps,2
pioneer,2
modest,1
Shifts,1
Geographical,1
monsoonal,1
Other,2
cold,4
projects.',1
unstable.',1
rain,7
beech,7
streams,2
flow,5
hypothesis.,1
dealing,1
pingii),1
"features,",1
1973,1
traveled,1
algorithm,1
low-range,1
"Overall,",3
"Further,",1
"elaeicola,",1
camera-trap,1
temporal),1
"Valley,",2
mycorrhizal,10
exclusively,1
pose,1
"(undergrowth),",1
Mean,2
bees),1
monte,1
south-cenral,1
recover,1
"puda),",1
phosphorous,1
Fund,1
subsequent,3
network.',1
type.,3
"These,",1
applied,7
key,13
"teeravasati,",1
guiding,1
leaves,2
"addition,",9
Both,3
Diagnostic,1
indirect,1
globally,3
Along,1
From,1
(IBAs),1
origin.,2
"loci,",2
Panel,1
2015,1
loaded,1
2),1
34,2
(1.158),1
night,1
extensively,1
"Fjord,",1
"provided,",1
subsoil,1
biased,1
trappers,1
orthodox,1
"Rhodotorula,",1
appraises,1
wise,2
captured,1
cell,1
categories,8
(Comau,1
DNA,9
became,2
monthly,1
0.075,1
rarefaction,1
opening,1
DSF,1
(LWP-2):,1
Latin,2
challenging,1
iron-rich,1
similarity),1
geology,1
"part,",1
"configuration,",1
rapid,5
attributes,4
"retention,",1
mosaic.,1
restrictive,1
add,1
diet,5
traditional,2
"Pseudoastrosphaeriellopsis,",1
Japan,1
responded,3
comparing,2
detectable,1
"therefore,",3
narrow,2
aim,6
moved,1
"med-region,",1
databases.,1
predicted,3
spite,1
environment,7
locally,1
"length,",1
Yap,1
prevailed,1
cage,1
factors,13
plants,23
Micropeltis,1
reforestation,1
Andes.,4
plantation,2
namely,2
corridors,1
relictual,1
targets,1
projected,2
Ophiobolus,1
"metroxylonis,",1
corresponded,1
exchanged,1
desert,1
regulations/law,1
"scale,",3
temperature).,1
differences,15
region,17
BY-97T,1
external,1
Mitraria,1
55,2
consumption,1
vs.,3
fir,1
forests.,8
"types,",5
dominates,1
N,11
"plot,",1
arising,2
tradition,1
part,10
internal,2
"forest,",6
pressures,3
"obliqua,",1
colloidal,1
(belonging,1
polysaccharides,1
But,1
grazed,2
multihost,1
Seeds,1
averaging,1
screening,1
"edges,",1
likely,10
dark,2
valdivianus,1
illustrate,1
centers,1
improve,8
landscapes,9
biodiversity.,10
2016,3
"Sigmodontinae,",1
basis.,2
temperaterainforest,1
societal,1
moderate,5
sea,6
below,4
roles,3
continued,3
"surface,",1
slow,1
in-depth,1
plan,1
values,9
Brunneomurispora,1
sugar,1
Scotland.,2
ranges.,1
same,7
Stephanoascus/Blastobotrys,1
landscapes.',1
root,15
floor.,2
evergreens,1
thosedistributed,1
"edge,",3
evolution,4
versus,1
action,2
transport,1
rootlets,1
sizes.,2
high-severity,2
diverse,5
model,9
impacts.',3
typical,4
(range,1
into,18
(13,1
anthropogenically,1
iNaturalist.,1
inner,1
building,1
chilling,3
stromata,1
Grande,1
society,1
Peru,5
so,3
(forays),1
explains,2
browsing,6
t-values,1
tracks,1
"opportunities,",1
cradle,1
system,5
male-biased,1
year),1
analyzing,2
pure,1
Pre-Hispanic,1
space,1
discourses,1
dependency,1
"analyzed,",2
behind,1
andN.,3
counterparts.',1
Change,1
andStaphylea,1
For,6
Sequences,1
"stems,",1
74%,1
trap-bait-height,1
occupations,1
broader,3
before,2
ecosystem.',1
appears,5
1991).,1
',2
cat,6
functioning,2
set.,1
mobilized,1
delimitation,1
exceed,1
increasing,8
olivaceus.,1
anatomy).,1
predominate.,1
silico,1
preservation,1
"(i.e.,",6
negative,12
EB,3
political,1
easily,1
8799);,1
440,1
"2),",1
"(Nothofagus),",1
problems.,1
flexible,1
"places,",1
avellana,1
life,4
San,2
"procedure,",1
"(130,000",1
reflecting,1
library,1
existence,3
symbiosis,1
"areas,",11
"world,",3
2013,2
wood.,2
summer.,2
objective,3
larvae,1
endangered,9
able,8
(>50%),1
management,24
"swarm,",1
'Six,1
chicken,1
resilience,3
Summer,1
sciences,1
follows,2
wire-mesh,1
WhatsApp,1
informed,4
timberline,1
15,7
animals.,1
racemosum,1
invasion.,1
opinion,1
1930s,1
'A,1
small-felid,1
fine,1
genetically,4
porosum,2
2.8%,1
"thysanolaenae,",2
500,3
Range,7
(Cervus,1
clearcutting,1
level,5
inland,1
Turneraceae,1
water,17
mammals;,1
C.,8
temperatebird,1
introduced,11
"females,",1
landslide,4
deeper,1
discordance,1
scant,1
morphology,5
72,1
overview,1
coccinea,1
woodlands,4
complete,7
arrangement,1
"rainfall,",1
region.,6
training,1
(<200,1
persists.,1
exhibited,3
(Last,1
protected.,1
sediment,1
differentiated,2
live,2
"latitude),",1
captures,1
caterpillars,1
"isolated,",1
successful,4
cryoindigoidine/indigoidine,1
vegas,1
pulp,2
"avellano,",1
Maxent,1
algorithms,2
arid.,1
"relevant,",1
Leptosphaeria,1
stem,1
(seed,1
ground-foraging,1
scar,1
Prospects,1
respects,1
temperate.,1
"elevation,",1
hazards,1
stages,2
M.,1
four,17
spore,2
"vitis,",1
free-ranging,2
amounting,1
equally,1
carnivorous,1
creeks,3
modern,2
Astereaceae,1
rocky,4
livestock,2
Caenolestes,1
"ChMZ,",1
through,19
"controls,",1
specific,4
discharges,1
Individuals,1
(Davidia,1
correct,1
"vison),",1
circulation,2
collaborations,1
foray,2
attributable,1
character,2
provided.,1
Projected,1
mellifera,1
phases,1
"wood,",1
antarctica).,1
globally),1
improved,3
Peroneutypa,1
Seed,2
highlighted,2
(20,1
markers.,1
andMachilus,1
Timber,2
greenery,3
successional,6
Emericellopsis,1
"spectrum,",1
explores,1
(Picea,1
patchy,2
SBF.,1
eucalypt,1
occupy,1
"endemism,",4
urgently,2
"adaptations,",1
"current,",1
partially,5
escalating,1
"0.881,",1
"biodiversity,",1
"precipitation,",2
"Development,",2
underlying,1
reliable,1
(t=0.585),1
dominant,11
gender,1
RML,4
"globe,",2
Depending,1
focal,2
decreases,1
Costero,1
costs.,1
fauna-related,1
"subspecies,",1
"12%,",1
Colombia,1
isparticularly,1
indica.,1
'Human,1
resistance,1
gliroides,4
floristic,8
increased,10
patch,9
variation;,2
alone,1
sect.,3
shallower,1
Neobambusicola,1
"Forest,",1
near,5
"transplants,",1
final,3
Ecoregion.',1
1995.,1
passed.,1
utriculata,1
Nassauvia,2
tropics,1
38,1
restoration,6
Gunnera,1
Pseudastur,2
cover,31
"settlements,",3
study.,1
wide-reaching,1
"midnapurensis,",1
Fabacea,1
intergenic,1
what,2
"Y-17663,",1
invasions,5
angiosperm,2
earliest,1
shaken,1
Birds,1
"recently,",1
15%,3
"supply,",1
variables,10
degree,5
EB),1
4.3,1
authors.,1
herbivory,1
chloroplast,3
attain,1
"temperature,",1
Northern,5
oak),1
low,20
"indexes,",1
quality.,1
"structure,",4
gather,1
gaps,7
died,1
underway,1
formal,1
36,1
drought.',1
human-wildlife,4
formed,3
"familiaris),",1
lunar,2
year-round,1
these:,1
(,1
characterized,12
"trees,",4
concentrate,1
We,116
production.MethodsWe,1
"line,",1
'Many,2
Rio,1
"""Vegetation",1
facing,2
elongated,1
ground.,1
navigation,2
off,2
focused,7
Universidad,1
analyzed.,2
radiation.,2
hystrix,1
viable,1
bacterium,1
nitida.,1
cuncunae,1
Focus,1
Carnivorans,1
isolation-by-distance.,1
heterozygosity,1
"Contrarily,",1
cyclic,1
recognized.,1
lines,1
Current,2
"barriers,",1
<100,1
invasive,10
garden,1
"83%,",1
(Dromiciops,1
"Accordingly,",1
diffused,1
archipelagos,1
"gradient),",1
hedgerow,1
followed,5
intermediate-disturbed,1
3D,1
underwent,1
ferns,7
green,1
"memnonius,",1
occurs.',1
thegeographic,1
perturbed,1
person,1
favour,1
variously,1
biotas,1
connected,1
insights,1
turnover,2
compatible,1
Patosia,1
glacial,3
recommendations,2
"reconstructed,",1
"Consequently,",2
Recently,1
Shannon,2
slopes,8
swans,2
regeneration.,1
scenario,1
dichotomy,1
following,5
116,1
theDavidia,1
minor,1
fewer,3
"suggest,",1
Vespula,1
Whereas,1
rich,6
highlight,1
abundance,15
semiarid,4
debt,2
0.155for,1
Paris-,1
loci,4
monocultures.',1
activities,10
withered,1
thousands,1
protocols.,1
programme,1
"Miocene,",2
within,23
clade,6
Botanic,1
whose,2
assigned,1
20Eucalyptus,1
expected.,1
visitors/ha.,1
concluded,1
influence.,2
non-bees,1
Neotropical,5
"attributes,",1
act,2
metres,1
"56,679",1
involves,1
subunits,1
addressed.,2
structure.,3
carry,1
jaguarundi,2
fragmentation.,2
programs,4
"22,346",1
"spacers,",1
case,7
measurements,2
Coprinus,1
pardalis),1
Rain,1
"results,",4
Styrax,2
rayaditos,5
ratio,1
length,3
number,24
becoming,2
forests),1
cruckshanksii,1
"dunes,",1
downed,1
analyze,4
nutrient,4
"Machalilla,",1
(dbh,1
"Ocelot,",1
assess,13
"cattle,",1
stage,1
"STRAT,",1
(Santa,1
'Anthropogenic,1
'Domestic,1
estuarine,1
distribution,38
critically,4
"mid-2004,",2
biomes.,1
Information,3
widespreadN.,1
made,4
reported,11
temporally),1
connectivity,6
topography,2
1999,4
elements,5
unvalued.,1
Deakozyma,1
Results,6
giving,2
"latitude,",1
Indo-Burma,1
fromc.,1
confirmations.,1
models.ConclusionBased,1
Recommendations,1
tolerant,1
formations,1
hedgerows.,1
confirmed,3
Paucituberculata,1
'This,7
Chile.',1
"indica,",2
exposed,1
variance,2
edge,6
attempts,1
morphotype,1
trapped,2
display.,1
lands.,1
ten,4
(two,1
privately,1
proposed.,1
ponds,1
"1991,",1
location.,2
Sighting,1
rates,3
inhibitory,1
heterozygosities,1
discussed.',3
"diurnal,",1
(MAP).,1
(matrix),1
xylose-assimilating,1
(Juncaceae),1
56,2
"tropical,",1
specialist,2
basins,2
designed,2
rule,1
Cold,1
mass.,1
grouped,1
publish,1
boat.,1
market,2
"turn,",4
acting,1
assemblages,7
"indicators,",1
If,2
seven,9
entirely,1
"(35,000",1
producers,1
insects.,1
Millennium,1
remnants.,1
under,18
residual,2
particular,6
pit/mound,1
varying,2
Florin,1
Vicosamyces,1
responsible,3
peak,4
models.,2
probability,3
contribution,5
chironomid,4
guanacos,1
"Historically,",1
understudied,1
Emei,1
community,13
EGN,1
partly,1
established,6
free,2
trap/nights.,1
attempting,1
populations,22
biogeography.,1
'Demographic,1
Reduced,1
/,1
Morphometric,1
101,1
(DAA),2
evaluating,1
consensus,1
"islands,",1
investments.,1
ofE.,1
tested.,1
substrates,1
pattern.,3
hydrologic,1
kurilensis).,1
action.,2
Vegetation,1
preventing,1
nationalism,1
generalized,2
behavioural,1
iNaturalist,1
routes,1
detailed,3
"services,",2
"curve,",1
equal,1
fragmented,6
Mt,2
atmosphere,1
radiation,3
signifcantly,1
May,1
"genus,Malesherbia,",1
needs.,1
mean,12
Proliferophorum,1
rest,1
"space,",1
dependence,1
"unfeasible,",1
"(RML),",1
Antarctic,1
convex,1
apparent,1
Adult,1
(11%).ConclusionsThe,1
102,2
"nearbypopulations,",1
explain,5
species-specific,1
co-constructed,1
61,1
types,11
D1/D2,3
foxes.',1
dairy,1
Epulauquen,3
Uruguay,1
interspecific,3
drivers,2
debt.,1
"monitored,",1
course,1
national,5
2004.',1
Previous,1
"angle,",1
"localities,",1
"and,",9
open,3
supposed,1
forms,2
return,1
invasiveness.,1
marsupial,2
poorly,6
nor,4
apiculata.,1
hybrid,2
possibly,4
emphasis,2
high):,1
modulated,1
eighteen,1
protected-area,1
"acericola,",1
rodent,1
"Here,",6
genomic,2
differentiation,2
"past,",1
"0.100,",1
uplift,2
Study,1
inter-annual,1
327,1
wood,11
temperatures,2
"priorities,",2
(moist,1
ethnic,1
e-discussion,1
virus,1
Patagonia.,5
fire,6
nearby.,1
experience,2
night).,1
(northwest,1
variable.,1
approx.,1
tourism,8
levelspublished,1
point,5
culture,5
assimilated,3
level.,2
content,1
families.,1
offer,1
(2.5%,1
"mill,",1
understory.,2
insectivores,2
(03:00,1
biomes,4
omprehensively,1
32%,1
complement,1
"incentives,",1
influenced,2
socioeconomic,3
distemper,1
conflicts.,2
greatly,1
Rafael,1
just,2
cryptic,2
Bird,3
olive,2
unsuitable,1
permit,2
fragments.,1
built,2
Tetracentron,2
Sigmodontinae,1
"properties,",1
Oro,1
S.E.,1
losses,5
nowadays,1
39,1
benefit,1
sympatric,1
(=CBS,1
predation,2
self-fertilization,1
1979,3
"but,",3
propose,8
planning,5
"slightly,",1
far,3
conceptual,2
Fitzroya,2
birds.,1
lakes,1
visiting,1
(located,1
"regard,",1
discussed.,2
assemblages.',1
vegetation),1
epiphytes,2
sp.,6
economy.,1
monitor,4
structure,23
temporally,2
"Hence,",1
Ecuador,2
deficiencies,1
results,36
tended,1
"=0.32,",1
(Mammalia:,1
low.,1
compounds,2
origin,3
detection.,1
implementing,2
tricolor.,1
cited,1
drawing,1
controlling,2
hypothesize,2
roles.,1
queiroziae,2
beneath,2
sparse,4
large,20
623,1
mink/trap,1
heretofore,1
houses.,1
Samples,1
capable,1
changing,3
"Castanopsis,",1
conservation.,9
covers.,1
"rufomaculata,",1
task,2
balance,1
ethics,2
NMDS,1
Pliocene.,2
"mucilaginosis,",1
enhanced,2
warm,4
Himalayas,1
4,2
locus).,1
macrofungal,4
Here,8
kodkod,1
"subtropicana,",1
"starch,",1
concept,3
"kunmingensis,",3
conserve,3
farms,1
valuable,5
owned,1
"decade,",2
industrial,2
"Conversely,",2
"spent,",1
continents,1
anamorphic,1
without,3
var.,1
faunal,3
evolutionary,2
emerged,2
conquest.,1
little,6
Such,2
normalization,4
recently,2
Body,1
Late,2
'Pieces,1
biogeographical,2
explants,1
geographical,5
individuals.',1
individuals.,3
studies,33
fungi,4
"salicina,",1
alien,11
around,4
consequences,4
drained,1
document,1
ecology.,1
documented,3
basal,11
financial,3
gentle,3
(GPP),1
"position,",2
(isozyme),1
Seventy-four,1
repeated,1
varied,4
species.',4
litter,1
Structural,1
absorbed,1
years,2
continues.',1
non-bee,1
balanced,4
Debaryomyces/Lodderomyces,1
"Argentina),",1
quality,3
participating,2
replacing,1
Impacts,1
Nahuelbuta,1
"with,",1
order.,2
aureus.,1
factors.,1
energy,1
reads.,1
facilitate,2
Hierochloe,1
individualpopulations,1
Bartalinia,1
prompt,1
beginning,1
vertical,3
percent,3
"25%,",1
hookerianum,1
chambers,1
supply,3
pollen,1
"images,",2
albeit,1
visualized,1
dimensions,1
accounting,3
3.9,1
often,9
ocelot.',1
Next,1
indicating,1
"(Geographic),",1
disturbed,19
"slopes,",4
arid,7
centuries,2
1880,1
wide,3
alternative,2
decreased,4
influence,16
Lonicericola,1
therefore,2
regime.ConclusionsWe,1
"YB-1246,",1
hydropower,1
synchrony,1
travelling,1
Annual,3
conservation;,1
citizens,1
region.',1
indigoidine-derived,1
life-form,2
marine),1
nuisance,1
Leptobacillium,1
"suppressed,",1
nervosa,2
shift,3
decades,2
mesophytic,1
"markers,",2
transformed,1
streamflows,2
Capronia,1
may,22
obscured,1
increasingly,1
ofNothofagus:,1
northward,1
sinense,1
tail,1
ecosystem.,1
"interaction,",1
(PCA),1
permanently,1
respectively,1
ecophysiological,1
allowing,2
Society,1
cone,1
'Pudu,1
find,2
dioxide,1
Sixty-five,1
habitats.,10
cultural,5
(Tyrannus,1
"Africa,",2
"DigiNorm,",1
(in,1
reported.,1
survey,3
affecting,3
extra-tropical,1
lions,1
Group,6
viticola/Candida,1
2007.,2
"padus,",1
"agriculture,",1
decisions,1
identifying,4
survival.,1
display,2
erode,1
layers.,1
barely,1
shaped,1
Tere,1
mudflows,1
haplotypes,1
histochemical,1
design.,2
randomized,1
(Abies,1
1),1
Compared,1
permanent,2
symbiont,1
frequents,1
compiled,3
provides,11
entire,8
reserves,1
Institute's,1
(C),2
bird-watching,1
representing,11
"investment,",1
southern,53
assessment.,1
"spinicauda),",1
expert,1
overall,6
(agricultural,1
vanished,1
73%,1
respectively),3
sister,1
locus,2
undisturbed,13
mountaintops,1
shaping,3
"chacaye,",2
cycle,3
34%,2
protect,4
Ramsar,1
spacer,2
Indigenous,1
Ethiopia,1
elaboration,1
"mink,",1
"Multireads,",1
dietary,5
expectations,1
incorporated,1
andPrunus,2
taxon,1
cannot,2
"chlorine,",1
flower,7
Given,2
clades:,1
Caledonia,1
Sapling,1
"flora,",1
beetle,9
uniqueness,1
guarantee,2
allelic,1
advisable.,1
monoculture,2
shrub,4
coding,2
(low,1
round.,1
designated.,1
type,14
'Vascular,1
modifying,1
half,5
assist,1
each,21
dispersion,1
schemes.',1
analyzes,1
Ndfa,1
"hemsleyana,",1
performed,6
subtropical/warm,1
technologies,1
rapidly,1
Marasmius,1
iconic,1
composition,13
comes,2
"(HII),",1
demonstrate,2
candidates,1
especially,11
reabsorption.ResultsTranscriptomes,1
"1,798",1
encompasses,1
include,6
extinctions),1
three,28
37,1
Phaeosphaeria,1
await,1
evaluated,13
variety,3
(13%).,1
insight,2
"slopes,Euptelea",1
Cenozoic,1
protected,23
Wales,3
non-compensatory,1
valued.,1
"(terrestrial,",1
"s.s.,",1
"analyses,",1
13614).,1
addressing,1
unknown.,2
previously.,1
Tertiary-relic,2
underneath,1
American,16
former,2
examines,2
moisture,3
issues.,1
Four,4
(L.,1
unstable,4
"Regionally,",1
mycorrhiza-bearing,1
mycelium,1
alter,1
needed.,1
Septomelanconiella,1
slopes.,3
25,4
Citizen,1
(Fagus,2
literature.,1
57,3
modeled,4
water.,1
"efforts.""",1
mechanisms,4
considering,4
Multifactorial,1
partitions,1
'Studies,1
Andes,23
Province,1
promising,2
"DNA,",1
try,1
(Leopardus,3
inhabitants,1
"variable,",1
coastal,15
concentrates,1
tree-ring,1
30,3
highest,7
hemisphere,2
regarding,7
Apoidea),1
percentage,7
belowvs,1
reflectance,1
infectious,1
thirteen,1
approach.,1
interval,1
making,3
"mutualism,",1
While,3
Cordillera,1
enriched,1
long-distance,1
macrophyte,1
2.0,1
pitfall,2
fragments),1
phase.,1
evenness,2
modified,1
coupled,1
'Habitat,3
Sherman,2
shoots,1
guanaco,1
gels,1
researchers,1
groups.,4
potentially,3
Distoseptispora,1
shrubs,6
"endemic,",1
elements.,1
restoring,2
"53,000",1
saxicolous,1
"infrequently,",1
Maritime,2
systematic,5
"research,",3
(ranging,1
"MAP,",1
ranging,2
99%,1
Each,3
modes,1
Wondo,1
accumulation,1
exclude,1
stood,1
yeasts,3
Sphaeropsis,1
investigate,5
subunits.',1
Braun-Blanquet,1
mollusk,2
linked,5
gum,1
extraction,2
Where,1
dominants,4
use.,4
nest,4
status,7
Parazalerion,1
"remnant,immersed",1
peculiarities,1
"(Asteraceae),",1
Using,7
altered.,1
conservation,98
Coprinopsis,1
grass-likes,2
dombeyi,3
arboreal,3
Agaricus,1
rolled,1
Cryptoleucopteryx,1
C.2,1
threaten,1
Camera,1
argue,1
mink,7
abundances,3
corridors.',1
system.,1
HVSI,1
blue,1
good,1
"size,",2
house,1
second,5
"(w/v)),",1
informing,2
wetland,4
Twelve,1
Spanish,1
Phanerochaete,1
periodic,1
sicula,1
characterization,1
successfully,2
generation.,1
stratified,1
general,4
"average,",1
Chaetosphaeria,1
"particular,",2
"gliroides,",1
pervasiveness,1
mouse,3
'BackgroundIntroduced,1
intracellular,1
winters.,1
profile,1
DSE,5
"Lecanicillium-like,",1
"genes,",2
Chaco,1
project,1
Only,4
area/precipitation/geomorphology,1
turbidity,2
overcome,1
cluster,2
"migration,",2
"vegetation,",1
typhoon,1
pumilio,1
fragment-size,1
"rivularis,",2
spring,1
"undergrowth,",1
patch;,1
"1985,",2
Facility,1
Damping,1
narrow-range,1
"(richness,",1
guide,2
according,6
insects,6
route,1
"biomass,",1
(chloroplast,1
"brigadeirensis,",1
flux,1
adolfi-friedericii,1
situ.,1
uncertainty,2
consider,3
almost,4
designers,2
pattern,24
"abundance,",4
sylvatica),1
y,1
Maximum,1
"Specifically,",1
results.,4
niche.,1
It,9
attributed,3
seeds.,1
norms,1
5.3%,1
composition),1
significant.,1
marsupials,3
members,3
directly,1
stressful,1
count,1
surge,1
regard,1
separately.,1
repens.,1
particularly,7
"units,",1
law;,1
vulnerability,6
isolated.,1
perennial,3
laboratory,2
hosts,3
assign,1
"transcripts,",1
played,1
VTs.,1
ridgesvs,1
"pollinators,",1
"captured,",1
examine,3
(Chile).,1
addressed,1
23,2
ca.,1
xerophytic,1
Nutrient,1
neither,1
interrelations,1
1100,1
within-population,1
informal,2
seeds.Estimates,1
marked,2
clearly,4
plant.',1
"increased,",1
"oats),",1
abundant.,1
(N.,1
"Sichuan,",1
conservationareas,1
toidentify,1
rbcL,1
decay,1
define,1
divide,1
closer,1
Monte),1
heights.,1
sub-Antarctic,1
"Liua,",1
pixel,1
forestry,6
longipilis,1
"mangiferae,",2
Between,1
depth,1
rRNA,2
bees,2
counteract,1
Discaria,1
animal,2
