Words,Frequency
chapter,2
'Density-dependent,1
monopolization,1
pale-headed,1
brush,1
finch,1
(Atlapetes,1
pallidiceps).,1
"suppression,",1
equilibrium,9
mark-recapture,1
brood,8
parasitism,1
"(0.42,",1
95%,10
credible,3
2003;,1
culling,1
parasite,18
two-fold,1
fecundity,4
1.9,1
chicks,2
"pair,",1
(expansion,1
phase:,2
0.85;,1
0.86;,1
despotic,1
"reviewed,",5
"Netherlands,",2
humankind,1
"difficult,",5
Dutch,2
into:,1
taxa;,4
(meta),1
(vi),1
"gases,",1
programme,7
scenarios.',3
thick,7
sparse,5
Peatland,2
cores,5
Antisana,1
Cayambe-Coca,1
displaying,3
receive,8
"deposition,",1
interbedded,1
non-peat,1
Huaorani,1
Indians,5
fostered,2
kinship,2
ties,5
"reciprocity,",1
sanctioned,1
"regime,",3
harmonious,1
nanicabo,1
(although,1
epiphenomenal,1
conservation).,1
invariably,4
conservation;,2
plentiful,2
"membership,",1
behaviors,7
check,5
kin,2
desire,1
standing.,1
"property,",1
implicit,2
understandings.,1
"Now,",2
confronted,2
"forces,",5
intermarriage,1
"non-Huaorani,",1
faltering.,1
Conservationist,1
'Land-use/land-cover,1
antropic,1
"nowadays,",1
planned,8
land-use/land-cover,2
2000),2
peninsula,1
Intensively,1
ungulates,4
"increasing,",2
decreasing.,1
"scrublands,",1
socio-political,3
Gurupi,2
"Reserve,",6
"Maranhao,",2
municipalities,5
Bom,1
Jardim,1
Centro,3
Novo,1
mist-netting,1
MacKinnon,1
nonsystematic,1
424,1
64,5
families;,2
nationally:,1
Psophia,1
Guaruba,1
"guarouba,",1
Pyrrhura,2
lepida,1
"lepida,",1
Pteroglossus,1
bitorquatus,1
"bitorquatus,",1
Phlegopsis,1
nigromaculata,1
"paraensis,",2
Dendrocincla,1
merula,1
"badia,",1
Dendrocolaptes,1
medius.,1
(IUCN,2
2014):,1
Tinamus,1
"tao,",1
Penelope,1
"pileata,",1
Lophornis,1
"gouldii,",1
"amazonum,",1
Touit,1
"huetii,",1
Pionites,1
"leucogaster,",1
Pyrilia,1
vulturina,1
Lepidothrix,1
iris.,1
underscore,2
Belem,1
Center,4
Amazonia.',3
'Floristic,1
verify,4
costal,1
definitions.,2
Additionally,4
geo-climatic,1
surveys.,5
1088,1
(DCA).,1
posteriori,2
TWINSPAN.,1
DCA,3
sandiness,1
scrubs,1
(Ombrophilous,1
"Catarina,",2
"Santo,",2
Janeiro,2
(Restinga-Northern,1
Sul,4
(Restinga-Southern,1
states.,3
Ombrophylous,1
Restingas,1
treat,9
forestland,10
Camili,1
Biosphere,4
(CBR),1
"(GIS),",3
Positioning,3
"(GPS),",2
photos,5
(IKONOS).,2
77.96%,1
20-year,2
701.6,1
reaction,5
"1985,",1
33.23%,1
42.36%,1
24.41%,1
seral,2
8.83%,1
nudation,1
"say,",1
retrogressive,2
FRAGSTATS.,2
measures.,1
danger,4
(MUFM),2
'BackgroundDetermining,1
breeds,16
allocate,2
funds.,1
Within-,1
between-breed,4
conditions.MethodsA,1
Iberoamerican,2
FAO-recommended,1
microsatellites,8
Contributions,1
within-,3
"diversity.ResultsOverall,",1
admixed,3
zebu,1
breeds.,4
Within-breed,1
kinships,1
inbred,2
Weitzman,1
"breeds,",2
"Romosinuano,",1
Cr.,1
"Patagonico,",1
Siboney,1
kinship-based,1
zebu-related,1
breeds.ConclusionsConservation,1
crossbreeding,1
survival.',1
Mangrove,8
Rail,5
mangrove,18
Tough,1
Rail.,1
latest,9
Surveys,2
km-transect.,1
(2012).,1
"rails/ha,",1
signifcant,1
rails,1
"19,615",1
"12,455",1
qualiflying,1
Vulnerable,2
pictures.,2
'Spatial,2
mimosoid,2
semidesert,2
ephemeral,3
included.,7
Stenocereus,2
(Haw.),1
"Buxb.,",1
(L.),4
Backeb.,1
tillianus,2
Gruber,1
Schaftzl,1
Prosopis,4
DC.,1
Positive,2
Capparis,1
odoratissima,1
Cassia,1
Cordia,1
curassavica,1
"Schult.,",1
Croton,1
rhamnifolius,1
H.B.K.,1
Jatropha,1
gossypifolia,1
Evidence,6
cacti-shrub,1
thickets,1
thornscrubs.,1
nursed,1
ornamental,5
"medicines,",1
"foods,",2
fibers.,1
bibliographical,1
revision,12
Vulnerability,2
"(frequency),",1
preference.,1
medicines,5
bromeliads,8
fibres.,1
"bromeliads,",1
"rare,",3
commercialisation,1
manifold,1
ecoregions.',1
hairy,1
dwarf,12
porcupine,2
Coendou,1
small-sized,5
Oyears,1
ago.,5
unreported,1
verification,4
cytochrome-b,2
(11,5
publications),1
topics.,2
dubious.,1
"porcupines,",1
urgent.',1
'Exploitation,1
Europeans,1
started,9
17th,1
Wetlands,1
"fishery,",2
hydroelectric,7
belongs,6
classification.,4
Accelerated,1
Insufficient,1
ranching,5
agro-industrial,2
navigation,1
channels,4
"(hidrovias),",1
problem-oriented,1
(scientific,1
clustering),1
optimize,8
outcome.,2
"Intensive,",1
abroad,1
"institutions,",4
Republic,2
Panama's,1
"Authority,",1
fromthe,1
"Development,",2
baselineindicators,1
the2790,1
1570,1
"1997,",2
1080,1
monuments.,1
490,1
lies,7
"Canal,",1
managementstatus,1
U.S.,2
monitorforest,1
963,1
specieswere,1
mapped.,1
corridor.,1
Forestsof,1
reaches,11
"corridor,",3
Theseremote,1
"forested,",2
Vertebrate,1
"initiated,",1
therewas,1
"1990,",6
1980,4
1990.,3
outskirts,3
"City,",3
sewage,1
towns,3
"trashcollection,",1
polluted.,2
"ofdeforestation,",1
"rather,",1
"landslides.Still,",1
inerosion,1
fromrainfall,1
passed,2
aforested,1
one.,6
areasand,1
burgeoningpopulation,1
decades.Changes,1
"necessary.""",1
colonists,2
Shuar,7
village.,1
furthest,1
road.,3
25th,1
"cities,",3
highest.,2
informal.,2
mid-20th,1
legislation,8
1990s,5
Main,4
Structure,3
(EMS).,1
Initially,1
"scholars,",2
EMS,4
top-level,1
instrument.,1
"components,",4
functions.,3
disciplinary-based,1
"integration,",2
divergent,14
"infrastructure,",3
diagnose,2
trans-disciplinary,1
multi-level,2
"EMS,",1
incorporates,7
fundamentally,4
nondomesticated,2
Predictions,1
high-return,1
People,3
"animals,",8
sponges,1
agoutis,2
"rats,",1
triple,2
"threats--predation,",1
alteration--routinely,1
"Indeed,",6
argument,3
statement,1
faith,1
reason.,2
burgeoning,1
"""PurposeIn",1
"ticks,",1
"vectors,",3
"Ixodidae,",1
Amblyomma,10
parasitizes,1
animals.,4
Galapagos,7
ticks,3
animals.MethodsThe,1
manually,1
kept,9
tubes,3
96%,2
ethyl,1
alcohol.,1
"immatures,",1
characters.ResultsThis,1
coelebs,1
"Neumann,",2
"1899,",1
longirostre,1
"(Koch,",1
1844),1
1905,1
varium,2
1844,2
"hosts,",3
discussed.ConclusionsKnowing,1
"possesses,",1
interrelation,1
"fauna,",8
pathogens,5
transmitting,1
wildlife's,1
"conservation.""",1
neotropicalbromeliad,1
poorlyunderstood.,1
per400,1
"plot),",1
"persite),",1
"(epiphytes,",1
"saxicoles),",1
andsix,1
BolivianAndes,1
mostlyclimatic,1
"106saxicoles,",1
Extrapolation,1
theactual,1
"recorded,especially",1
(71%),2
(40%),2
weremore,1
andbecause,1
theenvironmental,1
61%,4
"variance,",3
reflectingall,1
tank,1
wethabitats,1
Point,1
almostalways,1
aresult,1
ofindividual,1
closelyrelated,1
"habitats,presumably",1
aroidsthat,1
lownutrient,1
highelevations,1
increasingfrost,1
frequency.,2
inhumid,1
highwater,1
losses.In,1
impede,4
carbonbalance.',1
'Much,1
environmentalresource,1
"(soils,",1
climate),3
underpins,1
endeavor.,1
environmental-resource,3
obviously,2
health:,1
domestic-household,1
sanitation-disease,1
increases.,5
"applies,",1
"linkages,",3
communications,1
education.These,1
economies,8
developed-world,1
economies;,1
"base,",2
temperate-zone,1
premium,2
Plagiochila,6
(sect.,2
Arrectae),1
punctata,5
(Taylor),1
Taylor,1
stolonifera,1
choachina,1
patzschkei,1
Steph.,2
subalpina,1
"Steph.,",2
nom.,1
illeg.,1
sporophyte,1
nrITS,3
alignment,3
sects.,1
Fuscoluteae,1
"(outgroup),",1
"Arrectae,",1
Rutilantes,2
rubescens,2
(Lehm.,1
Lindenb.),1
Arrectae,1
Comoros,1
Zaire,1
unsupported,4
British,5
Isles,1
spinulosa,2
(Dicks.),1
Dumort.,1
stricta,1
diversification;,1
Arrectae.,1
"ancestors,",2
Holarctics,1
diaspores.',1
'Rodents,1
42%,4
"2,277",1
populating,1
(except,8
Antarctica),1
agents.,2
rodent-borne,2
zoonotic,8
"pathogens,",6
outbreaks.,1
Hantaviruses,1
hosted,3
rodents,13
harboring,1
hantaviruses,7
viruses.,1
"up-to-date,",1
hantaviruses.,3
681,1
"cricetid,",1
730,1
"murid,",1
"nesomyid,",1
278,2
sciurid,1
"11.3,",1
"2.1,",1
"1.6,",1
"1.1%,",1
reassessment,2
virus,13
single-host,1
viruses,1
hosts.,2
addressed.',2
"ecophysiological,",1
"phenological,",2
pre-altiplano,2
Notwithstanding,3
"fluctuation,",1
(associated,1
"aspect),",2
(28,2
phenological,7
shrublands.,1
82%,2
watering,1
CAM,4
discrimination,1
C3,6
14.4,1
Drought-deciduous,1
small-leaved,1
amphistomatic,1
leafless,1
"potentials,",3
Wash,1
semi-evergreen,1
ratio),2
(broader,1
WUE),1
charismatic,1
rugulosa,1
"(Roaceae),",1
episodic,3
protected.,1
desirable,4
'As,8
"Sanguisorbinae,",1
"unrelated,",1
insect-pollinated,1
Minthostachys,1
(Griseb.),1
Spach,1
(Lamiaceae).,1
pollen-mediated,1
Miconia,2
ulmarioides,2
(Melastomataceae:,1
Miconieae).,1
four-merous,1
four-locular,1
"ovaries,",2
"short,",3
"stout,",1
pink,4
fuchsia,1
punctiform,1
truncated,2
calyx,4
Marta,2
nubicola),1
Jamaica.,1
Leandra,1
ossaeoides,1
ossaeoides),1
albertii,1
synonymized,3
ulmarioides.,1
lectotypes,2
"arbutifolia,",1
"spinulosa,",1
"inaperta,",1
"octoscenidium,",1
"subintegrifolia,",1
"ulmarioides,",1
"aegrotans,",1
fendleri.,1
"Descriptions,",1
"discussions,",2
characid,2
Astyanax,2
"zonatus,",1
Knodus,1
"gamma,",1
Prionobrama,1
filigera,5
zonatus,3
condition.,3
"omnivorous,",2
fed,7
invertebrate,6
food.,4
items,4
(filamentous,1
algae,4
(43%),2
(16%).,1
switched,1
insectivore,1
"feeder,",1
stomachs,3
empty,6
predominating,2
fish.,3
utilise,3
items.,1
"invertebrates,",5
switch,4
items.',1
'Cushion,1
fascinated,2
botanists,2
arctic,3
"ago,",8
cushions,8
Hauri,2
(Bot,1
Jahrb,1
Syst,1
Pflanzengesch,1
Pflanzengeogr,1
1914).,1
typology,4
catalogues,1
efloras,1
"encyclopedias,",1
automated,1
queries.,1
"1,309",1
cushion-forming,1
272,1
Compact,1
678,1
587,1
hemispherical,2
"shape,",3
91,4
flat,8
mat,3
shape.,1
398,1
non-compact,2
cushions.,1
electronic,1
databases.,3
delineation,1
website,1
launched,3
enable,17
(http://www.cushionplants.eu/).,1
arctico-alpine,1
biotas.',1
'Diameter,1
syn.,1
sierran,1
Managing,2
thinning,6
372.8,1
cu,1
"fuel,",1
"construction,",7
Actual,1
"Saraguro,",2
"Loja,",3
m3/year,1
household.',1
pepper,1
Capsicum,10
"baccatum,",1
aji,1
"pepper,",1
annuum,2
bell,1
chile,1
pepper.,1
utilization.,2
Together,3
fingerprints,2
originated.ResultsThe,1
baccatum,10
USDA-ARS,1
"GIS,",3
"collection,",7
AFLP-based,1
Division,1
(Western,1
Eastern),1
structure.ConclusionsThe,1
genepool.,2
acquisitions.',1
celebrated,2
1972,3
Stockholm,1
conference,2
retrospective,2
specialty,2
facets,3
society,9
"Theories,",1
paradigms,3
Contemporary,2
discoveries,4
elucidated.,1
Assessments,1
"hazard,",3
articles.,2
"Janeiro.""",1
375,1
Vol.,2
Vegetatio.,1
Keyword,1
Discipline,1
Geographical,5
syntaxa.,1
codes,2
"discipline,",1
statistics,5
1948.,1
Finally,2
elucidated.',1
forest/open,1
firm.,1
documented.,5
shrub-dominated,1
burnt,1
fynbos),1
ravines,1
considerably.,2
width.,4
liverwort,1
ravine,1
"cloudiness,",2
"fog,",2
overrule,1
effects.',4
"""Classification",1
(AF),2
AF,12
Inventory,3
(AFSI),1
ICRAF,1
classification.The,1
words,2
locality.,5
Sub-system,1
lower-order,1
hierarchy,1
magnitudes,2
"role,",5
complexity.,4
"parlance,",1
"loosely,",1
synonymously.Several,1
practices).,1
system's,1
(composition,1
"components),",1
"function,",4
"Structurally,",1
(crops,2
tree/shrub,3
trees).,2
(pasture/animals,1
"trees),",2
agrosilvopastoral,2
pasture/animals,1
apiculture,1
aquaculture,2
multipurpose,2
"on,",1
specified.,1
Arrangement,1
(temporal),1
(spatial),1
denote,2
arrangements.,3
Functional,3
(production,1
"fodder,",3
"fuelwood,",2
"(soilconservation,",1
"improvement,",1
windbreaks,1
"shelterbelts,",1
on).,1
"basis,",8
agro-ecological,1
on.,1
"commercial,",2
subsistence.,1
merits,2
applicability,6
"situations,",5
universally,2
applicable.,1
Classification,1
intended.Nevertheless,1
"Systems,",2
viz.,2
"perennials,",4
logical,2
"agrisilvicultural,",1
specialized),1
purpose-oriented,2
prefix;,1
agrisilvicultural,1
conservation.Some,1
framework.,7
"logical,",1
"simple,",4
pragmatic,2
"systems.""",1
'Multiplicity,1
"(AKIS),",1
whole.,1
traced,3
well-organized,2
prevailed.,1
colonial,9
Republican,1
(beginning,1
1821),1
albeit,5
erratic,3
way.,2
institutions.,4
organizations.,2
disarray,1
actors.,1
control-related,1
differentiates,1
(IPM),1
AKIS.,1
unconnected,1
inter-institutional,1
towers,1
supplier,1
(ET),1
ET,9
"gap,",4
(VI),1
Enhanced,2
"(EVI),",1
Normalized,3
Difference,3
Soil-Adjusted,1
(SAVI),1
10-month,1
VI.,1
cubic,3
spline,1
interpolation,2
overpass,1
dates.,1
Aggregated,1
balance.,4
EVI-based,1
outperformed,1
VI-based,1
ET.,1
subestimation,1
(Pbias%),1
upgraded,2
needed.,4
Regarding,3
sky,2
estimations,5
'Facilitation,2
meta-analysis,1
Andes?,1
annuals,2
natives,1
exotics),1
cushions?,1
severity?,1
annuals.,1
"stress,",4
aware,4
invasions.',3
Pantepui,2
tepuis,2
Pantepui.,2
"insectivores,",2
1251,1
751,1
(28%),1
mountain.,2
compositions,8
differentiated.,1
'Beta,1
ecomorphological,2
(turnover,1
nestedness),1
unchanged,2
randomness.,1
Temporal,4
homogenized,1
selecting,7
habitat-generalist,1
loss.',1
'Phyllostomid,1
"frugivory,",1
partners,2
fleshy-fruited,1
mutualism,1
"Particularly,",3
specialization,10
reducedascomparedtotropical,1
rainforests.We,1
nichebreadth,1
>1000,1
>500,1
region.Weshow,1
thatinthe,1
"subtropics,",1
frugivores,9
faithful,1
"specialization,",1
composition:,1
chiropterochorous,1
fruits.',1
faunistic,4
flies,4
occasional,3
(2.49,1
Including,4
Scaeva,1
Fabricius,1
Lycastrirhyncha,1
"Bigot,",1
Syrphidae,3
progressed,2
demography,7
Plumbeous,2
Sierra-finch,2
(Geospizopsis,1
unicolor),1
paramos.,1
island-like,1
geographic-ecological,1
isolation.,2
paleoclimatic,2
(LGM),2
LGM.,2
depict,7
picture,7
Galeras-Chiles,1
(northern,2
Ecuador).',1
"Cotacachi,",2
agendas.,2
pre-dated,1
demanding,2
outsiders,1
sees,1
rubric,1
overzealous,1
bothersome,1
predecessors,1
questionnaires.,2
equitable,3
developers,1
exchanges,5
drawn.,1
SANREM,1
enriching,2
"obvious,",1
benefit.,1
requested,1
(educational,1
"opportunity,",1
visualization,5
tired,1
discourse,1
'Most,3
conflicts.,1
"environmental,",3
"biome,",6
illegal-armed,1
restrict,3
Demographic,4
"conflict,",2
"migration),",1
regrowth.,2
grazing.,1
multi-scale,3
conflict.',1
non-hydrostatic,2
pioneering,2
Non-hydrostatic,1
Icosahedral,1
(NICAM).,1
spacing,8
(km),1
supercomputers.,1
quasi-uniform,1
"NICAM,",1
NICAM,1
date.',1
'Nomenclatural,1
Challengers,1
Linnaean,3
"PhyloCode,",1
govern,2
systematists,1
Monographs,1
vehicles,2
communicating,2
based.,2
conveyed,1
monographs,2
arena,1
"educators,",1
"agronomists,",1
"ecologists,",2
"conservationists,",1
amateur,5
"naturalists,",1
"lawmakers,",1
few.,2
monographic,2
facilitate.,1
Conversion,5
far-reaching,2
"disciplines,",4
society.,8
PhyloCode,2
welcome,1
nomenclatural,4
communicate,2
Totonac,4
livestock.,2
Anthropological,1
"Coxquihui,",1
"Veracruz,",2
Conventional,1
questionnaire,5
Personal,1
"stories,",1
Fieldwork,2
homegardens:,1
"backyards,",1
acahuales,1
edges.,4
aims.,1
Totonacs,1
resource.,9
terrain,14
steeply,1
sloped,1
poor.,4
Homegardens,1
minimizes,1
"limitations,",1
needs.,5
multistrata,1
soil;,2
serving,3
storehouses,1
"(food,",2
ceremonial,2
"supplies,",3
"products),",1
cycle;,1
"medicinal,",3
"ritual,",3
continuity.,1
ideas,12
background.,1
Providing,1
"decisions,",2
research:,1
feedbacks,2
models;,4
Praepedaliodes,2
"Forster,",3
Pedaliodes,2
revised.,3
Prior,2
phanias,3
"(Hewitson,",2
"1862),",1
granulata,3
"(Butler,",2
"1868),",2
amussis,1
"(Thieme,",2
1905),1
exul,1
1905).,1
Lectotypes,4
"phanias,",1
amussis.,1
Mantiqueira,5
"Paulo,",2
Gerais),1
Geral,1
Catarina),1
Forest;,1
duartei,1
"Dias,",1
Dolibaina,1
Pyrcz,7
n.,18
zaccae,1
"Dolibaina,",1
Dias,2
francinii,1
Freitas,3
sequeirae,2
"Pyrcz,",1
Dolbaina,1
landryi,2
pawlaki,1
Boyer,1
Agulhas,1
Negras,1
massif,1
Immature,2
(barcode,1
"oxidase,",1
I),1
"genitalia,",1
"Butler,",2
1867,1
complex.,12
Morphological,9
"evidences,",2
genitalia,1
Physcopedaliodes,1
1964,3
Panyapedaliodes,2
Praepedaliodes.,1
inconclusive,2
respect.',1
"2015,",4
dendrometers,1
submontane,3
Monthly,2
TRMM,1
PR,3
(product,1
3B42),1
gauge,2
alternating,4
extraordinarily,1
"dry,",2
73%,1
"received,",1
prolonged,3
"droughts,",3
plenty,1
receiving,2
photosynthesis.',1
payment,4
(PES),1
Biodiverse,1
PES,5
sequester,4
PES-incentivized,1
"exclusion,",2
science-policy,1
chronosequences,1
exclusion.,2
times-since-last,1
exclude,4
long-term.,2
"recover,",3
objective.',1
'Eine,1
Simulation,1
des,2
Zustands,1
der,10
eiszeitlichen,4
(18000,1
Jahre,1
vor,2
heute),1
wird,1
vorgestellt.,1
Das,1
T21-Modell,2
(allgemeines,1
Zirkulationsmodell,1
entwickelt,1
am,1
Zentrum,1
"Mittelfrist-Wettervorhersage,",1
wurde,2
zur,1
Berechnung,1
von,3
sechs,1
verwendet.,1
Die,3
Ergebnisse,1
Klimatologie,1
(2,5
"m-Temperatur,",1
m-Wind,1
und,12
Niederschlag),1
werden,1
als,2
Mittel,1
die,7
letzten,1
Modelljahre.,1
Darstellung,1
ist,1
auf,2
Januar-,1
"Julimittel,",1
um,1
im,1
Sommer,1
deutlich,1
zu,1
machen.,1
Antwort,1
Modells,1
Randbedingungen,1
stimmt,1
recht,1
mit,2
Landdaten,1
anderen,1
Simulationsrechnungen.,1
Obgleich,1
Klimaunterschiede,1
heutigen,1
statistisch,1
signifikant,1
"sind,",1
Grundstruktur,1
Zirkulation,1
vom,1
nur,1
wenig,1
alleges,1
culprit,1
swidden,14
"view,",2
concealing,1
lens,3
Kechwa-Lamas,4
intertwined,2
(particularly,3
"crops),",1
synergistic,4
antagonistic,5
Migrants,1
penetrating,1
territories,8
"Kechwa-Lamas,",1
intrudes,1
jeopardizes,1
opening,6
division,8
unintended,4
consequences.,2
nuanced,2
"transitions,",2
"households,",6
villages.',1
past.,7
palynology,1
238,1
(11.7k,1
"ybp),",1
Contradicting,1
"Caatinga,",1
Higher,8
5k,1
overlooks,1
century.',2
'Logging,1
extinct.,1
Siberut,4
macaque,2
(Macaca,1
"siberu),",1
Sumatra.,1
siberu,2
nemestrina,1
"mainland,",1
"semi-terrestrial,",1
"(75-76%),",1
travel,7
traveling,4
macaques,1
"D=0.97),",1
rattan,2
Malesia,1
Macaca,1
fruiting,9
periods).,1
frugivory,2
"macaques,",1
IUCN-listed,1
(Category,1
Vulnerable),1
(FCDF),1
conservation-development,3
"FCDF,",1
Manu-Tambopata,1
(MAT),1
MAT,2
Barriers,2
payments,1
"REDD+),",1
insecure,2
authorizations,1
land-users,2
"choices,",1
FCDF,1
matched,5
leverage-points).,1
"Importantly,",3
goals.',2
'Management,3
prepare,5
transformation.,3
Future-Proofing,2
"dialogue-based,",1
multi-stakeholder,3
learning,6
"futures,",1
pilot,2
"uncertainty,",3
rethinking,1
"governance,",3
term.',1
'Germplasm,1
calabash,1
(Crescentia,1
cujete,2
"Caribbean,",2
"Orinoco,",3
artisans,1
shapes,5
sizes.,4
(Amplified,1
polymorphisms),1
vegetatively,7
propagated,6
similarity.,2
alata,3
H.B.&K.,1
Ducke,1
Nei,3
0.43).,1
provenance,2
"outgroups,",1
"accession,",1
sufficiently,5
Crescentia.',1
'Traditional,1
indicates.,1
Revising,1
synthesized,4
"white,",4
"black,",1
clearwater,2
designations,1
typologies.,1
optically,1
carboniferous,1
stripes,1
whitewater,3
transparency.,1
blackwater,1
turbid,1
stream.,2
acidity,7
unaffected.,1
'Amazonian,2
inundated,3
white-water,3
columns,3
Topographic,2
durations,2
zonation.,1
Twenty-two,3
selected.,4
regions:,2
(A),1
Estuary,1
inundations,2
tides;,1
(B),1
Manaus;,1
Desenvolvimento,1
Summarizing,1
estuary.,1
+C,1
B+C,1
"143,",1
A+B,1
50.,1
"confirmed,",2
artefact,2
Destruction,1
destructive,8
potatoes,6
(1990.,1
potato:,1
Belhaven,1
"Press,",1
"Washington,",1
D.C.).,1
Included,1
"floras,",2
synonymy,6
"descriptions),",1
ingroup,2
fingerprinting.,1
ploidy,2
Endosperm,1
Balance,1
"Numbers,",1
206,2
232,1
Hawkes),1
descriptions.,1
1988.',1
trends.,7
astronomical,1
pre-historical,1
Scales,1
perceptual,1
dimensions.,2
Scale,2
"dimension,",1
zooming,1
Scaling,1
motor,1
cooperation.,1
"(IBP,",1
"MAB,",1
"IGBP),",1
sub-disciplines,1
restructuring,1
largish,1
institute,1
Montpellier,1
(France).,1
stimulus,1
coherence,3
"itself,",4
large.',1
'Oil,2
arctiine,4
Moths,2
automatic,1
Geometrid,1
interiors,1
Dominance,2
depicted,3
geometrids,1
bioindicator,1
habitats.',4
raptor,3
(S),2
(EPA),1
(SDM),1
predictors.,1
SDM,2
stacked,1
bioregions,2
EPA,1
bioregions;,1
differences.,6
Massif,1
raptors.,2
dependent;,1
standardize,1
methods/experimental,1
Priority-setting,1
ordering,2
orthodoxy,1
provoked,1
wide-ranging,1
frameworks,9
reconstructing,5
sociocultural,2
1.,5
circadian,1
terrestris),1
2.,2
"moonlight,",1
sand,17
enclosure,1
vegetation-covered,1
traps.,1
Tapir,1
predominately,1
nocturnal-crepuscular,1
activity;,1
cathemeral,1
Covered,1
Activity,1
Moonlight,1
"more,",1
open-area,1
covered-area.',1
domaine,1
components.,5
execution,1
"(Schubert,",1
1977).,1
firma,2
out.Soil,1
agronomists,3
foresters,1
exist.,2
nutrient-poor,4
"(Golley,",1
1981),1
"may,",1
else-where,1
investigation.',3
'Industrial,1
vegetable,10
solution,5
technological,9
problems.,4
"transportation,",3
apathy,1
'Deforestation,3
significance.,1
Quantification,2
characterisation,2
Developmental,2
depdendence,1
2006.,2
Dehradun,3
cohesion,2
interspersion,1
juxtaposition,1
normalised,1
"entropy,",1
'When,4
accumulated.,1
"checklists,",1
"monographs,",1
Floras,1
compilations.,1
"progress,",2
outdated,2
superseded,1
valuable.,1
question.,3
inevitably,2
said,1
"done,",2
conifers.,1
aims.',1
myxomycetes,4
"investigated,",1
number.,2
"myxomycetes,",1
Amigos,2
formations,4
hills,4
altitude),3
"though,",1
Cajamarca,1
level),5
SDF,1
protected.',1
UN,3
Goal,2
(SDG),1
Target,2
soundly,1
banks,21
"national,",2
undertaking,3
(SDG,1
2).,1
renewed,3
value-in-use,1
"breeders,",2
"overview,",1
begin,3
restating,1
economists,1
accessions.,12
messages,1
Security,1
"genebanks,",2
'Phylogenetic,1
sigmodontine,1
[1140,1
(bp)],1
759,1
1140,1
bp,1
Thirty-eight,1
tribes.,1
Outgroups,1
murid,1
"Peromyscus,",1
"Reithrodontomys,",1
"Scotinomys,",1
"Neotoma,",1
Old,6
murine,1
"Rattus,",1
geomyoid,1
"Thomomys,",1
"Geomys,",1
"Dipodomys,",1
Perognathus,1
outgroup.,1
sigmodontines,2
clear-cut,1
suprageneric,1
tribal,6
"consistently,",1
hierarchically,3
confidence.,1
"entities,",2
"""Little",1
"Rotifera,",4
specious,1
"Lecane,",1
records.Only,1
41.3%,1
Lecane,3
morphospecies,3
distributed.,1
(12.6%),1
(sensu,2
"strictu),",1
(15.6%),1
Tropicopolitan.,1
(3.6%),1
Arctic-temperate,1
Pantropical,1
"clear-cut,",1
gradual.,1
odd,1
introductions.All,1
zoogeographical,3
21.8%.,1
Thirteen,3
"Holarctic,",1
"Palaearctic,",2
"Palaeotropical,",1
Australasian,2
hemisphere,12
Palaeotropical,1
Holarctic,2
"noteworthy,",1
"Nearctic,",3
"African,",4
Arabia,1
Ornithochoric,1
faunas.The,1
tectonical,2
vicariant,1
climatological,9
considerations.,1
dispersal.When,1
pelagic,1
"predictable,",1
adaptations.,3
"tropic-centred,",1
"eventually,",1
Ostracoda.The,1
rotifer,2
chorology,1
morphospecies.,4
group's,2
zooplankton.,2
passive,1
life-cycle,1
"fecundity,",1
parthenogenetic,1
reproduction.,3
"So,",3
defines,1
Vicariance,1
subordinate,3
"morphospecies.""",1
'Studies,3
theBromeliaceae,1
hyperarid,4
Deserts,2
threeBromeliaceae,1
subfamilies:,1
terrestrialBromelioideae,1
"terrestialPitcairnioideae,",1
rooted,6
"morphologies,",2
ofTillandsioideae,1
(allTillandsia),1
"unrooted,",1
terrestraial,1
representatives.,1
TheBromelioideae,1
ThePitcairnioideae,1
"genera,Deuterocohnia",1
"andPitcairnia,",1
14Tillandsia,1
subgenera,5
xeromorphic,1
theTillandsia,1
"sense,",2
rocks,9
epilithic).,1
"purpurea,",1
"latifolia,",1
"capillaris,",1
"marconae,",1
"werdermanii,",1
andT.,3
landbeckii),1
unrooted,1
epiarenic).,1
sand.,1
singleTillandsia,1
"Rooted,",1
lomas,1
(allPitcairnioideae),1
"CAM,",1
"C3,",3
C3-CAM,2
fog,5
epiphyticTillandsia,1
utilize,9
part.,3
"species,T.",1
latifolia,2
"tragophoba,",1
fixation.,1
desert-inhabitingTillandsia,1
absorbing,1
trichomes,4
"surface,T.",1
multiflora,1
tragophoba,1
tank-forming,1
water-containing,1
kilometers,1
cultivatedcommon,2
"L.),",2
MiddleAmerican,1
"evidence,",7
morphotypesand,1
incultivated,1
1072,1
acommon,1
"CIAT,were",1
agronomic,9
(14categorical,1
quantitative),1
"analyses,consisting",1
homogeneity,2
categorical,5
"data,clustering",1
nonlinearprincipal,1
undertaken.,4
ofmost,1
theanalysis,1
phaseolintypes,1
"CH,",1
T;,1
lectin,2
"312,",1
"Pr,",1
K;,1
"A5,",1
A6,1
A4,1
inhibitor.,1
ofprotein,1
othergermplasm,1
pools.',1
(deforestation,1
dams),2
(increase,2
2100).,1
perturbations,4
palaeoecological,4
flank,2
Pindo,1
tectonically,1
glacially,1
inflow,1
outflow,2
chironomids,2
semi-aquatic,2
tephras,1
"(Pindo),",1
"4600,",1
Examination,3
depositions,1
"Pindo,",1
