Words,Frequency
"samples,",2
embracing,1
fewer,1
contained,2
river,2
"genetic,",1
coast.Many,1
relative,4
security,6
pattern,1
employing,1
processes.,2
Panel,1
'BackgroundManagement,1
Australia,9
done,2
Urban,1
east-west,1
validate,2
forms,3
Asia.This,1
collected,8
upslope.,1
lineage,1
"obsidian,",1
arthropods,2
incubation,1
Basin,2
five,5
Network,1
depression:,1
petrogeochemical,1
south,6
later.',1
protection.,1
recombinations,1
alkaline,1
"Livistoninae,",1
varieties.,1
information,12
build,1
Prevalence,1
"exchange,",1
pearl,1
restricts,1
role,5
men,1
argument,2
whitetip,1
Dioscorea.,1
Enantiophyllum,2
Great,2
"monitoring,",1
broad-leaved,1
assessed,4
passages,1
statement,1
"points,",1
visitors.,1
altilis,4
To,6
tropical,14
"cropping,",1
place,6
attracted,1
trajectories,2
`netsar',2
heterogenous.,1
"contexts,",1
evolution,5
"events,",1
policies,1
measured,1
uncertainties,1
Asia.,3
located,4
poorly,1
degraded.,1
constitutes,1
focused,2
'Coral,2
Africa,2
common-pool,1
summit,1
frames,1
Broadly,1
"""Megapode",1
bight,1
"Burk.,",2
aborigines,1
paired,1
expertise,1
examples,2
entire,1
aetiology,1
"Further,",1
fit,1
whose,2
hotspots,7
basal,1
respectively.,1
revitalisation,2
conflicts,4
differs,1
(North),1
(80%),1
densities.,1
simian,1
taxonomy,2
residuals,1
But,1
right,1
Archaeological,1
importance,12
facing,4
Republic.,1
"shape,",2
411,1
plus,2
event,1
characterize,1
water,8
temperature,3
1931.,1
boarding,1
B),1
dynamic,3
vertebrates,3
edge-effects.',1
Sikaiana,1
predation,2
state,2
B,3
perceptions,4
"plants,",1
sporadically,1
Local,2
globally-derived,1
moderately,1
future:,1
indicated,7
Over,2
"medicine,",1
"productive,",1
Sicyopterus,4
springs,1
=,9
129,1
"Palau,",1
degradation,2
salomonense,2
although,3
research,15
layers,4
maxima,1
ensuring,1
scaling,1
differentiate,1
occur.,2
Dioscorea,1
officials),1
"2,800",1
describe,3
paper.The,1
tarsiers.,1
Despite,3
Deep,2
endangered.,1
Southwest,3
buffer,1
(TEK),1
latter,5
objectives.,1
"remota,",2
target,1
school-aged,1
should,15
phenotypic,2
Most,8
"individuals,",1
poles,1
participants,1
"amphibians,",1
49,2
consequences.',1
rages,1
bee-specific,1
"country,",2
Vietnam.,1
conducting,1
marked,1
scores.,1
"symbolism,",1
arrival,1
Rennell,1
government.',1
epistemological,2
reexamine,2
"authors,",2
disturbances,1
violation,1
endemism,3
Here,2
When,1
background,1
include,5
genera,10
outside,1
His,1
scales.,3
"stability,",1
offers,1
vascular,1
Divergences,1
"S),",1
curricula;,1
confined,1
"height,",1
instigated,1
Moist,2
inland,1
density,1
chemical,1
Significant,2
exclusively,2
successful,1
F,1
"Comore,",1
distributed,4
Oceania.,2
Only,1
exponentially,1
Highland,3
Tanna,2
mid-and,1
distances.,1
appear,3
intergovernmental,2
drainages,1
RBG,1
"relief,",1
Benin;,1
multiplication,1
stolon,1
"understanding,",1
focuses,1
major,13
agoutis,1
earlier,2
investigates,1
"Yakushima),",1
vertebrate,2
unstable,1
(Colocasia,3
"severity,",2
allopatric,1
mariannensis.,1
isolation,6
eastern,14
thus,8
Additional,1
routes,2
Asia),1
kuehni,1
concern,1
Tsukuba,1
floristics,1
acted,1
(ranging,1
"dimensions,",1
"affordable,",1
Marron,2
cover,11
occur,5
"archipelago,",1
twelfth,1
impacted,1
stratifying,1
IIGO,1
per-species,1
shared,1
sacred,1
surface/intermediate,2
disturbance.,1
asymmetric,4
"attacks,",2
Change,1
Fergusson,1
"Archontophoenicinae,",1
depend,1
select,1
Microsatellite,2
surprising,3
them.',2
exist,5
concluded,1
level,11
"today,",1
economic,7
18,4
remnant,2
"present,",1
Tasmania),1
Reserve,1
"Thus,",2
predominantly,2
resilience,2
camansi,2
flow,8
involvement,1
focussed,1
York,2
subjects,1
means,1
"communities,",4
maximum,1
regions,16
mouth,1
curse.,1
matched,1
because,7
Multivariate,1
Fernandez,2
timberline,1
thinking,2
Marquesas,1
"trade,",1
"downwind,",1
"discoveries,",2
places,1
analysis.,4
"Solomons,",1
adopt,1
practical,2
continental,6
international,3
southern,5
"anatomical,",1
sponges,1
mandate,1
Noir,2
practice,3
(dasheen,1
permanent,2
inhabit,1
"if,",1
"collection,",1
Aleutian,1
pecked,1
advent,1
blessing,1
"heated,",1
Polynesia,6
leadership,1
school.,1
Twenty-six,1
Islands.,5
main,8
supporting,2
"science.""",1
Aborigines,2
focus:,1
unknown,2
UN,1
marked.,1
innovation,2
single,6
"Amerindians,",1
indicative,2
interesting,1
(except,1
nucifera,1
conserving,1
nor,1
comprehensive,2
conditions,2
argued,3
thought,5
tachinid,1
reasons,1
school,14
processes,5
increasing,8
basis,1
radius,1
Barrier,2
"distances,",1
evolution.,1
ancestral,1
loci,3
vigorously,1
epitomises,1
innovative,1
interdisciplinary,1
provision,1
denticle,1
territories.,1
fishery,5
worldview.,1
gain,1
L.,10
dispersal.,1
"-f,",1
cluster,2
m,1
ecological,11
(ACC).,1
renders,1
"Georgia,",1
high-level,1
biotic,1
"Ocean,",3
"inventory,",1
Admiralties,2
"systems,",2
improvements,1
order,5
"Highland,",1
subdivision,1
inhabited,1
sequence,2
receiving,1
visitor,2
household,2
low.,1
numerous,8
Caledonia,8
"Gardens,",1
believed,1
yam,4
type.,1
(2),7
drivers,1
free,2
succession,1
emergence,1
High,1
open,1
selectivity,1
month,1
(Artocarpus,3
definition,1
morality,1
"building,",1
contexts.,2
defining,1
powerful,4
UCDW),1
ethnomedical,1
ca.,1
IWP.,1
(an,1
1988,1
behave,2
absense,1
"northwestern,",1
B.C.,1
induced,1
"Schott),",1
Senegalese,1
ailments,1
6/8).,1
tarsiers,5
"taxa,",4
guide,1
gendered,1
magic,1
confluence,1
"variation,",1
undescribed,1
generalist,3
HTLV-1,8
findings,8
Bird,1
environments.,1
risk,1
pixel,1
discussions,1
computed:,1
"habitat,",1
16,2
people.,2
subsequent,2
quartile,1
megapodes,1
realm,1
practices,5
AFLP.,1
They,5
my,1
constructed,2
breeders.,1
degassing,2
Research,1
live,4
organizational,3
rates,5
223,1
storm,2
"vulnerable,",1
enjoy,1
transversa),1
"beyond,",1
evaluate,4
(mtDNA,1
Polynesia.',1
(NEPB).,1
Juan,1
he,2
supply,3
speakers,2
resource.,1
currentlybeing,1
decrease,2
analogues,1
179,1
Kimberley,2
trigger,1
disasters,1
treatment,1
benefited,1
expanded,2
communities.ObjectiveDetermine,1
Expedition,1
extraction,1
broadening,1
The,117
productivity,1
Mediterranean,1
(the,2
203,2
original,5
aging,1
Myers,1
20%,1
ploidy,3
Melanesia.,5
lithic,4
minimise,1
ownership,1
networks,4
recent,11
"spacer,",1
"Region,",1
structure,22
biogeographic,3
"paraphernalia,",1
"accessions,",1
section).,1
shifted,1
birds,3
"Metzgeriidae,",2
2015,1
andcommunal,1
"media,",1
problems.,1
wider,5
Kenya.,2
necessity,1
Three,5
"in,",1
decisions,1
recognises,1
exploitation.,1
Cape,3
equilibrium,2
60,1
captive-release,1
priorities.,1
progress,1
southwestern,1
(black,1
"cultural,",1
(AFTP),1
societies,9
northern,9
bananas,1
cell,1
Madagascar,2
montane,1
LTR,1
inclusion,2
infer,1
mixed,4
conduits,1
"yam,",2
97.6%;,1
review,8
life,2
Fiji.,1
determine,3
amongst,1
Alor,4
'Tarsiers,1
Yakushima,1
'Achieving,1
contributed,2
must,4
export,2
four,6
(62%,1
Museums,1
61%,1
distinction,1
Genotype,1
Folk,1
flora,1
husk,2
forced,2
"sufficient,",1
non-stop.,1
variation.,3
hazards.,1
Kenya,1
typically,3
Vanuatu,12
taro.',1
regards.,1
Severe,1
each,17
Woodlands.',2
Collateral,1
reconstructing,1
arguably,1
"swamps,",1
Until,1
"oreddoe),",1
Since,2
At,5
Wallacea,2
"Basselinia,",1
cut,1
practitioners,1
species.,17
"Australo-Melanesia,",1
support;,1
quantitative,3
"century,",3
effective,5
Allele,1
drawing,2
teachers,1
categories.,1
moth,4
(some,1
including,18
producing,1
economically,1
Stone,1
"1930,",1
"morphological,",2
exceeding,1
inverses,1
mirror,2
wilderness,1
identity,2
unprotected,1
intense,1
products.,2
mariculture,1
palatability.,1
alpine,6
otherwise,2
mammals,1
Bessa,1
Chicks,1
risks,3
half,2
poaching.,1
oviduct.,1
migration/(re)-colonisation,1
Comore).,1
published,4
famous,1
probed,1
identification,3
infrastructure,2
Aborigines.,1
mainland,2
numbers,5
"Asia,",3
holistic,3
carried,1
"threats--predation,",1
occupy,1
tends,1
islands.The,1
23,2
Sv),5
fact,2
(S1),1
(10,1
obesity;,1
capture,1
tactics,2
raised,1
expressing,1
logging,1
States,1
generated,5
Made,1
rhetoric,1
having,3
accrued,1
period,6
mutations,2
globalization,1
legislation.,1
"(20,736",1
(RBG,1
"identification,",1
(r,1
taxonomic,5
regular,1
"thus,",1
overfishing.,1
cannot,5
"Early,",1
revitalise,2
mathematically,1
categories,1
gatherers,1
aims,1
Bayesian,1
obsidian,2
threaten,1
"species,Canarium",1
impacts,18
distances,4
disease.,1
key,7
patterns,14
189,1
camansi.,1
infects,1
central,11
"life,",2
Howe,1
"descriptions,",1
search,2
"settings,",2
Halfordia,1
quality),1
multi-access,1
"endemic,",1
ocean,3
stages,1
limited,4
"people,",2
prohibited,1
Group,1
Continuous,1
trading,1
germplasm.,1
featured,1
progressive,1
late,4
eliminated,1
"introduction,",1
meta-population,6
"discussed,",1
production,6
Due,2
contact,3
system,8
transported,1
preferentially,1
(formerly,1
harboring,1
(both,1
lorises,8
polymorphicdescriptor,1
"plumage,",1
sugarcane,1
(78,1
versus,3
accumulation,1
created,3
bear,1
codify,1
turtles,2
moving,1
species-area,2
(Ngazidja),1
oceanic,5
"leaf,",1
uncertainty,1
purview,1
mobility,3
same,3
nondomesticated,2
access,5
outer,1
harvest,1
cultivation,2
protect,5
kendack,1
origin.,2
harbours,1
amphidromous,1
"them,",1
extinction,5
thousands,1
makes,3
"settlements,",2
gigas,3
greenhouse,1
extremely,1
non-HLA,1
subgroup,1
126,1
run,1
extralimital,1
"missions,",1
attacked,1
porous,1
pest,1
Tragedy,1
assume,1
impact,3
biology,3
hypotheses,3
1993,1
collections,4
fauna,1
enhancements,1
ideas,1
homogenous,1
Tegua,1
(including,1
"school,",1
consider,2
completely,1
dry,1
bootstrap,1
descendants,1
